date_mdy,month,journal_entry,transcription_accuracy,location,location_accuracy,local_place,local_place_accuracy,latitude,latitude_origin,longitude,longitude_origin,quantity,unit,item,letter,letter_from,letter_to,wind_direction_am,wind_direction_pm,wind_direction_night,wind_speed_am,wind_speed_pm,wind_speed_night,weather_condition_am,weather_condition_pm,weather_condition_night,temperature_am,temperature_pm,temperature_night,image_path,image_description,recorder,notes,noteworthy,second_check
03/19/1880,March,The wind South East Thermometer 47 degrees above Made oath to Amasiah Southard as road surveyer work in forenoon hauling wood for John Gerrish with bled at noon the sun had spoiled the sleding.,confident,Winter Harbor,assumed,"Home, John Gerrish's, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,DD,,,RL
03/20/1880,March,The wind North East & South Thermometer 43° Turned Lounge legs for R Rand. in forenoon and traded my row boat called the Stella with Warren Smith for a skiff work repairing her in the afternoon.,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,"NE, S",NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,DD,,,RL
03/21/1880,March,The wind North West. Thermometer 37 degrees Went to a Religious meeting in the evening it being in Mr Palmers farewell sermon 55 people talked in meeting besided about 15 or 20 rose for Prayers,confident,Winter Harbor,assumed,"Home, Hall, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,DD,,,RL
03/22/1880,March,The wind South West. Work most all day on skiff Thermometer 31 degrees at night snow squalls.,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,snow squalls,31,NA,NA,NA,NA,DD,,,RL
03/23/1880,March,The wind Westerly Thermometer 35 degrees work all day on skiff for my self At night Calm and Thermometer falling to 24 degrees.,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,NA,NA,NA,NA,calm,NA,NA,NA,35,NA,24,NA,NA,DD,,,RL
03/24/1880,March,The wind South East in the morning. Commenced moving The wind hauled to the N. East and snowed awfully. Worked apart of the forenoon laying floor for J.D. Harrington at night the toughest storm for the winter.,confident,Winter Harbor,assumed,"Home, J. D. Harrington's, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NE,NA,NA,NA,NA,NA,snowed awfully,NA,NA,NA,NA,NA,NA,DD,,,RL
03/25/1880,March,The wind North blowing & snowing fearfully The roads blocked with snow so the mail could not go out. the only time for the Winter. Painted my skiff. Thermometer 20° above zero.,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,NA,NA,blowing,NA,NA,snowing fearfully,NA,NA,NA,NA,NA,NA,NA,DD,,,RL
03/26/1880,March,The wind North West. and a fresh breeze Thermometer. 24 degrees in shade. Work in the afternoon turning heads for wheel barrow fro R Rand.,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,fresh breeze,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,DD,,,RL
03/27/1880,March,The wind North West in forenoon & South West in afternoon. Painted my skiff inside,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,SW,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,DD,,,RL
03/28/1880,March,The wind North East fresh breeze & clear Thermometer 24 degrees Went to a Prayer Meeting in the evening R M Torrey leader for the evening.,confident,Winter Harbor,assumed,"Home, Hall, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,fresh breeze,NA,NA,clear,NA,NA,24,NA,NA,NA,NA,DD,,,RL
03/29/1880,March,The wind North East fresh breeze & clear Thermometer. 29 degrees Went to South Gouldsboro. with Sleigh in forenoon and in the Afternoon made Rudder & Center board for my skiff.,confident,South Gouldsboro,mentioned,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,fresh breeze,NA,NA,clear,NA,NA,29,NA,NA,NA,NA,DD,,,RL
03/30/1880,March,The wind North East fresh breeze & clear Thermometer from 25 to 35 degrees Acknowledged a deed from Warren Smith to Desisle Work apart of the day in J. F. Kingsleys Shop turning.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,fresh breeze,NA,NA,clear,NA,NA,25,35,NA,NA,NA,DD,,,RL
03/31/1880,March,The wind North East fresh breeze Thermometer 30 wrote letters to Chas Shaw & Eastern Express Agent at Milbridge Filled out the paper for the new P.O. at Birch Harbor.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,write,NA,"Chas Shaw, Eastern Express Agent",NE,NA,NA,fresh breeze,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,DD,,,RL
04/01/1880,April,The wind North East Thermometer 35 degrees Administered the oath to the P.M. quarterly returns took my boat out of the fishouse that I have been repairing.,confident,Winter Harbor,assumed,"Home, Fish House, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,DD,,,RL
04/02/1880,April,The wind Southerly and Thermometer 37 degrees work most all day for Ambrose Bourget on door.,confident,Winter Harbor,assumed,"Home, Ambrose Bourget's, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,DD,,,RL
04/03/1880,April,The wind South South East The Thermometer 34 degrees rainy in the afternoon Went to Prospect to Cary R. H. Bickford,confident,Prospect,mentioned,"Home, R. H. Bickford's, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SSE,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,DD,,,RL
04/04/1880,April,The wind South West Thermometer 52 degrees,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,DD,,,RL
04/05/1880,April,The wind West South West Thermometer. 48 degrees Acknowledged from Wm Rand als to E A Baker Commenced making oars for boat.,somewhat confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SSW,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,DD,unsure in bold,,RL
04/06/1880,April,THe wind North West. Thermometer 37 degrees Finished making oars.,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,DD,,,RL
04/07/1880,April,The wind from North East to North West Thermometer 30° made rudder Irons for boat and made mast.,somewhat confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NW,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,DD,unsure in bold,,RL
04/08/1880,April,The wind North West and in the morning Thermometer 25° Went to West Gouldsboro Oath to the P.M.So.Gouldsboro Hired Wm Bunker to Cary the Mail for a Quarter at $10 home at night Reed letter from Geo Hopkins Millbridge.,confident,West Gouldsboro,mentioned,Home,assumed,NA,NA,NA,NA,NA,NA,NA,read,George Hopkins Millbridge,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,DD,,,RL
04/09/1880,April,The wind South West. Thermometer 38 degrees high Went to Prospect Harbor after Trall fixings bout to Deasy & Handy to the amt of $8.02,somewhat confident,Prospect Harbor,mentioned,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,DD,unsure in bold,,RL
04/10/1880,April,The wind South West Thermometer 40 degrees Repaires Wagon seat for Calvin Hammond,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,DD,,,RL
04/11/1880,April,The wind South South West Thermometer 50 degrees at noon,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SSW,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,DD,,,RL
04/12/1880,April,The wind Westerly and a very fresh breeze Thermometer 20 on the morning. Measured the Black  maniors foremast for a new one.,somewhat confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,NA,NA,very fresh breeze,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,DD,unsure in bold,,RL
04/13/1880,April,The wind North East in morning South West in afternoon. Work all day about home cutting wood had a pump put in the well Thermometer 35 degrees,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,SW,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,DD,,,RL
04/14/1880,April,The wind South Easterly Thermometer 40 degrees.work apart of the day rigging troll.,somewhat confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,DD,unsure in bold,,RL
04/15/1880,April,The wind South west. and Thermometer. 4 degrees. Work apart of the day on Fred cranes dora. Wrote letter to APWiswell.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,write,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,DD,It does says 4 in the journal. Probebly he made typo while writng,,RL
04/16/1880,April,Thermometer 50 The wind North West Pleasant Went to Duck brook after saw - dust for J.Kingsley in Wm Handys boat took in 20 bags in afternoon In the night the wind Easterly with rain hail & snow. got the boat underway and beat from the shore,confident,Winter Harbor,assumed,Duck Brook,mentioned,NA,NA,NA,NA,20,bags,NA,no letter,NA,NA,NW,NA,NA,pleasent ,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,DD,,,RL
04/17/1880,April,The wind Easterly very fresh breeze. at daylight anchored in the les of Crabtrees neck until afternoon then got underway and came home at 5 P.M blowing heavy Thermometer 30 degrees Wind North East.,somewhat confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NE,NA,very fresh breeze,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,DD,unsure in bold,,RL
04/18/1880,April,The wind North East. Thermometer 47 degrees,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,DD,,,RL
04/19/1880,April,The wind Southerly Thermometer 42 Went to Steuben to Cary Chester Stevens and see Lawyer Byther Came home at night,confident,Steuben,mentioned,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,DD,,,RL
04/20/1880,April,The wind South West & Thermometer 27 finished repairing Fred Cranes dora and mended Capt Handys boat-sail,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,DD,,,RL
04/21/1880,April,Calm in forenoon with the Thermometer 55 degrees and at noon started for Duck brook in Wm Handys boat after saw dust for J.F.Kingsley. got there at 5 P.M. and took of 50 bags nearly half a load,confident,Winter Harbor,assumed,Duck Brook,mentioned,NA,NA,NA,NA,50,bags,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,calm,NA,NA,55,NA,NA,NA,NA,DD,,,RL
04/22/1880,April,The wind South South West. Finished loading the boat Saw dust at 11 AM and Started for home The wind blew so hard could not get home in boat. Landed at South Gouldsboro & walked home Thermometer 50 degrees.,confident,South Gouldsboro,mentioned,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SSW,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,DD,,,RL
04/23/1880,April,The wind Northerly fresh breeze Thermometer 40 degrees Went to South Gouldsboro. & by land and came home in the boat and landed the Saw dust. And in the afternoon work on troll,confident,South Gouldsboro,mentioned,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,NA,NA,fresh breeze,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,DD,,,RL
04/24/1880,April,The wind very moderate South West Thermometer 37 degrees. Went to South Gouldsboro in the forenoon In the afternoon finished hoiking up troll.,confident,South Gouldsboro,mentioned,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,very moderate,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,DD,,,RL
04/25/1880,April,A very fresh breeze from the South West. Thermometer 42 degrees.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,DD,,,RL
04/26/1880,April,The wind South South East and moderate and foggy. Thermometer 39 degrees Work on day for Solomon Pendelton on dora. Wrote letter to L. A. Emery,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,write,NA,L. A. Emery,SSE,NA,NA,mederate,NA,NA,foggy,NA,NA,39,NA,NA,NA,NA,DD,,,RL
04/27/1880,April,Calm in forenoon and overcast. In the afternoon wind North West fresh breeze. and pleasant. Thermometer 44 degrees Work one half day for Solomon Pendleton Reed letters from L A Emery & A P Wiswell,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,read,"L. A. Emery, A. P. Wiswell",NA,NA,NW,NA,NA,"fresh breeze, pleasent",,"calm, overcast",NA,NA,NA,44,NA,NA,NA,DD,,,RL
04/28/1880,April,Wind Northerly in forenoon Southerly in afternoon Thermometer 50 degrees In the forenoon Shingling for Capt N.A. Bickford Wm Handy Cancels the Mortgage on homestead given by Mary E. Bunker for his maintainance also gives a quit calm deed for the Consideration of $500. $50 down yearly payments,confident,Winter Harbor,assumed,"Home, N. A. Bickford's, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,S,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,DD,,,RL
04/29/1880,April,The wind Southerly Thermometer 47 degrees Work all day for N.A. Bickford shingling house. Wrote letter to John Crabtree. of Hancock,confident,Winter Harbor,assumed,"Home, N. A. Bickford's, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,write,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,DD,,,RL
04/30/1880,April,The wind South East Thermometer 39 degrees A heavy gale of wind and rain untill afternoon. when it cleared up. And I commenced building fence. on Harbor Point on the line between E.A.Bakers lot & this one.,confident,Harbor Point,mentioned,"Home, E. A. Baker's, Home",NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,heavy gale,NA,NA,heavy rain,cleared up,NA,39,NA,NA,NA,NA,DD,,,RL
05/01/1880,May,The wind Westerly and the Thermometer 42 degrees Work all day and finished building fence on line between E. A. Bakers lot and the lot of land recently conveyed from Wm Handy to my wife Mary E. Bunker,confident,Winter Harbor,assumed,"Home, E. A. Baker's, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,DD,,,RL
05/02/1880,May,The wind Southerly and rough Thermometer 48 degrees at night thick with fog.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,thick fog,48,NA,NA,NA,NA,DD,,,RL
05/03/1880,May,Wind North East. work 3/4 day shingling for Capt N.A.Bickford & finished work. and at night baited troll ready to go a fishing Thermometer 44 degrees,confident,Winter Harbor,assumed,"Home, N. A. Bickford's, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,DD,,,RL
05/04/1880,May,Calm in morning went out fishing and set troll in Egg Rock Channel got one 1 a half tubs of fish back in the afternoon wind South West fresh breeze Thermometer 57 degrees,confident,Egg Rock,mentioned,Home,assumed,NA,NA,NA,NA,1 & 1/2,tubs,fish,no letter,NA,NA,NA,SW,NA,calm,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,DD,,,RL
05/05/1880,May,Wind Easterly and heavy rain in morning Cleared up in the afternoon made a floaling stage to dress fish on Thermometer 70°,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,heavy rain,NA,NA,NA,70,NA,NA,NA,DD,probably floating,,RL
05/06/1880,May,Wind South West Thermometer. 60° Work about the fish house all day putting it in order to take care of fish.,confident,Winter Harbor,assumed,"Home, Fish House, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,60,,NA,NA,NA,DD,,,RL
05/07/1880,May,Wind North in forenoon fresh breeze went out to my troll wind blew so hard I could not pick it. In afternoon moderate went out to my troll and baited it at night very fresh Southerly Thermometer 49 degrees,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,NA,S,fresh breeze,moderate,very fresh,NA,NA,NA,NA,NA,49,NA,NA,DD,,,RL
05/08/1880,May,The wind Easterly in forenoon went out to my troll got two tubs of fish and came back about 4 oclock. wind Southerly and the Thermometer 37 degrees.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,2,tubs,fish,no letter,NA,NA,E,S,NA,NA,NA,NA,NA,NA,NA,NA,37,,NA,NA,DD,,,RL
05/09/1880,May,Wind Southerly heavy thunder and lightning in the morning and pleasant through the middle of the day. and very heavy thunder and lightning at night. Thermometer 59,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,pleasent,NA,"heavy thinder, heavy lightning",,"heavy thinder, heavy lightning",59,NA,NA,NA,NA,DD,,,RL
05/10/1880,May,The wind South East Thermometer 50 degrees went out to my troll fishing wrote letter to A. P. Wiswell,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,write,NA,A. P. Wiswell,SE,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,DD,,,RL
05/11/1880,May,The wind South West Fresh breeze Thermometer 54 degrees. Went to Prospect Harbor after suit Oil Clothes and up to Stave Island after bait.,confident,"Prospect Harbor, Stave Island",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,fresh breeze,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,DD,,,RL
05/12/1880,May,Wind North Thermometer 45 went to my troll in the morning found moorings parted and apart of the troll in a snarl. Took the troll up carrid it hom cleared it & baited and at night set it.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,DD,probably carried,,RL
05/13/1880,May,Wind North East. Thermometer 44 went to the troll in the morning wind blew very fresh had to leave it & come in.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,very fresh,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,DD,,,RL
05/14/1880,May,The wind North East. Thermometer 38 degrees very fresh breeze. Went to Prospect Harbor after Hhd and hanging twine for nots,confident,Prospect Harbor,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,very fresh breeze,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,DD,unsure in bold,,RL
05/15/1880,May,The wind North West in forenoon went out to my troll South West wind in afternoon Thermometer 59°,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,SW,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,DD,,,RL
05/16/1880,May,The wind North West Thermometer. 65 degrees,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,DD,,,RL
05/17/1880,May,Wind North in forenoon Went out to my troll wind Southerly in afternoon. Thermometer 60 and Showery tarred a herring net,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,S,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,DD,,,RL
05/18/1880,May,Wind Westerly Thermometer 65 Registered letter to A.P.Wiswell with $15. enclosed the ballance due on my Insolvency Staid in from fishing to put Cork rope and sinker line on net.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,DD,,,RL
05/19/1880,May,The wind Southerly Thermometer 55° Took up my troll to do other work with the intention of heeping it uo untill after I do some farming. Turned Acorn and ball to go on Spire of Chapel. ,somewhat confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,DD,unsure in bold,,RL
05/20/1880,May,The wind Southerly and foggy all day Thermometer 50 degrees. took six Hhds salts out of the Black Warrior to use fishing Worked 1/2 day for Barney Foss on his boat to make her tight. Reed letter from Clarance Hale. Portland.,somewhat confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,read,Clarance Hale,NA,S,NA,NA,NA,NA,NA,foggy,foggy,NA,NA,50,NA,NA,NA,DD,unsure in bold,,RL
05/21/1880,May,Wind Southerly heavy thunder and lightning early in the morning. Thermometer 52 degrees making out buoys apart of the day.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,"heavy thunder, heavy lightning",,NA,NA,52,NA,NA,NA,DD,,,RL
05/22/1880,May,Wind Southerly Thermometer 48 Went to So. Gouldsboro Steam boat wharf. and sent Express wagon to Ellsworth via Lamoine for J.W.Davis. Foggy all day.,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,DD,,,RL
05/23/1880,May,Wind South South East. thick and rainy all day. Thermometer 47 degrees.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,NA,NA,NA,rainy,rainy,NA,NA,47,NA,NA,NA,DD,,,RL
05/24/1880,May,Wind Southerly & foggy Commenced farming plowed all day with the help of Henry Sargent. Acknowledged deed for A.J.Baker Thermometer 65,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,foggy,NA,NA,NA,65,NA,NA,NA,DD,,,RL
05/25/1880,May,Wind Northerly in morning went out fishing and set troll wind Southerly in the afternoon took up troll and went home. Thermometer 70°,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,S,NA,NA,NA,NA,NA,NA,NA,NA,,70,NA,NA,DD,,,RL
05/26/1880,May,Wind Southerly and pleasant Thermometer. 65 degrees Work about home farming Mr Asher Palmer Ordainedin the evening.,confident,Winter Harbor,assumed,"Home, Garden, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,pleasent,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,DD,,,RL
05/27/1880,May,Wind South West Thermometer 74 degrees hauling out dressing and getting ready to plant potatoes.,confident,Winter Harbor,assumed,"Home, Garden, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,DD,,,RL
05/28/1880,May,Calm and hot in the forenoon. Went to West Gouldsboro after seed wheat and grass seed. at noon heavy shower with thunder. Wind came of from the Westward sewed wheat in afternoon Thermometer 70°,confident,Winter Harbor,assumed,"Home, Garden, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,W,NA,NA,NA,NA,"calm, hot","heavy shower, thunder",NA,NA,70,NA,NA,NA,DD,,,RL
05/29/1880,May,Wind West North West Thermometer 68 degrees Work all day farming. plowing and hauling dressing. Received a Check from the Post Office for $12.38 for Carrying mail. Route 365,confident,Winter Harbor,assumed,"Home, Garden, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,WNW,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,DD,,,RL
05/30/1880,May,Wind South East Thermometer 60 overcast and afternoon rainy. At 3 oclock PM Went to a baptism at Steam boat wharf Winter Harbor. and the following persons were baptised. Henry Sargent. Daniel Southard. Jalez Myrick R.M. Torrey. Sarah Torrey Mary Rand Martha Bickford Flora Gerrish Joan Sargent Ruth Pendleton Lillian Namond Sally Bunker Maria Gerrish Alicia Riley Rufuss Bunker Sarah Bunker all by Asher Palmer.,somewhat confident,Winter Harbor,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,NA,NA,NA,overcast,rainy,NA,60,NA,NA,NA,NA,DD,unsure in bold,,RL
05/31/1880,May,Wind Easterly and heavy rain all day. Thermometer. 52 degrees. Work in afternoon For F. H. Smallidge hewing nails for fence.,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,heavy rain,heavy rain,NA,52,NA,NA,NA,NA,DD,,,RL
06/01/1880,June,Wind Southerly nd moderate Thermometer 74° Went up new road after piece to make stem for Barney Foss.,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,moderate,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,DD,,,RL
06/02/1880,June,Wind South East most of the forenoon rainy. Wrote petition for J. D. Harrington He applying for the Post Office work in the afternoon for Barney Foss on hos boat stopping leaks Thermometer 64,somewhat confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,NA,NA,NA,rainy,NA,NA,64,NA,NA,NA,NA,DD,unsure in bold,,RL
06/03/1880,June,Wind East fresh breeze and clear Thermometer 65 work all day farming covering potatoes and hauling dresing,confident,Winter Harbor,assumed,"Home, Garden, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,fresh breeze,NA,NA,clear,NA,NA,65,NA,NA,NA,NA,DD,,,RL
