date_mdy,month,journal_entry,transcription_accuracy,location,location_accuracy,local_place,local_place_accuracy,latitude,latitude_origin,longitude,longitude_origin,quantity,unit,item,letter,letter_from,letter_to,wind_direction_am,wind_direction_pm,wind_direction_night,wind_speed_am,wind_speed_pm,wind_speed_night,weather_condition_am,weather_condition_pm,weather_condition_night,temperature_am,temperature_pm,temperature_night,image_path,image_description,recorder,notes,noteworthy,second_check
03/22/1875,March,The wind Northerly in forenoon and varyable in afternoon sold the Schr Sea Flower to Capt Thomas Bunker. Started in the after noon for home in dora got home at 5 P.M. moderate all day,confident,"Cranberry Isles, Winter Harbor",mentioned,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,NA,NA,moderate,moderate,moderate,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"WD, DD, RL"
03/23/1875,March,The wind N. N. East wrote letters to Secreraty of Treasury in the afternoon the wind out Southerly worked on the Harp recd letter from Benj. Kittridge,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,read,Benjamin Kittridge,Secreraty of Treasury,NNE,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,changed Kittredge to Kittridge,NA,"DD, RL"
03/24/1875,March,The wind Southerly went to Ellsworth with C. Stevens to get a copy of The acct of J. Moore. and B. Rand. Settled with Walter McCrate for wood,confident,"Winter Harbor, Ellsworth, Winter Harbor",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"WD, DD, RL"
03/25/1875,March,one foot of snow fell The wind East in the morning and hauled to the North and West big snow storm all day and heavy blow Examined the acct of Joseph Moore in the forenoon And worked cutting scuttle through closet floor for trap door and cellar stairs in afternoon -biggest snowstorm for the Winter,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,heavy blow,NA,NA,big snow storm,big snow storm,big snow storm,NA,NA,NA,NA,NA,NH,"changed & to and, changed & to and",NA,"DD, RL"
03/26/1875,March,The wind Westerly work on board the Schr Harp a part of the forenoon. finished cellar stairs and scuttle door in the afternoon and the wind hauled out Southerly in the afternoon roads blocked up,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"WD, DD, RL"
03/27/1875,March,The wind Westerly in forenoon work on board the Harp The wind Southerly in afternoon hauled the Harp from the wharf and went into Sargent's Cove. Recd letter from Geo. A. Dyer. also one from Benj. Kittridge to give the Amulet up ,confident,"Winter Harbor, Sargent Cove, Winter Harbor",assumed,Wharf,mentioned,NA,NA,NA,NA,NA,NA,NA,read,"George A. Dyer, Kittridge",NA,W,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,changed Kittredge to Kittridge,NA,"DD, RL"
03/28/1875,March,The wind North West all day.,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
03/29/1875,March,The wind Westerly commenced work for J. M. Sargent. on Schr Henrietta to build cabin. The wind Southerly. in the afternoon.,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
03/30/1875,March,The wind Westerly in forenoon work on Henriettas cabbin and gangway Southerly wind in afternoon wrote letter to C. C. Burrill,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,write,NA,Charles C. Burrill,W,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
03/31/1875,March,The wind North East and pleasant work on Henrietta The wind hauled to the Southrward in afternoon.,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,N,NA,pleasant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,assumed N for Southward pm,NA,"DD, RL"
04/01/1875,April,The wind Southerly work for J. M. Sargent on Schr Henrietta wrote letter to Benj. Kittidge.,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,write,NA,Benjamin Kittridge,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,changed Kittredge to Kittridge,NA,"DD, RL"
04/02/1875,April,The wind Southerly. and foggy in fore noon sun out in afternoon snow melt very fast. made upper pump box for Schr Lebanon work for J. M. Sargent in afternoon and finished work for him on vessel recd letter from Benj. Kittridge,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,read,Benjamin Kittridge,NA,S,NA,NA,NA,NA,NA,foggy,sun out,NA,NA,NA,NA,NA,NA,NH,changed Kittredge to Kittridge,NA,"DD, RL"
04/03/1875,April,The wind Southerly snow melts fast wrote lettters to Benj. Kittridge. Benj. Sowle and to the Penobscot fire Ins. Co. put dunnage on board of Schr Harp to go away rain in afternoon. Left Lodge of Good Templars,confident,Winter Harbor,assumed,Lodge of Good Templars,mentioned,NA,NA,NA,NA,NA,NA,NA,write,NA,"Benjamin Kittridge, Benjamin T. Sowle, Penobscot Fire Insurance Company",S,NA,NA,NA,NA,NA,NA,rain,NA,NA,NA,NA,NA,NA,NH,changed Kittredge to Kittridge,NA,"DD, RL"
04/04/1875,April,The wind North East. very moderate. with rain,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,very moderate,NA,NA,rain,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
04/05/1875,April,The wind North East rainy all day untill about sunset. the wind hauling to the North. wrote letters to Thomas Bunker Register of Probate Caroline Blaisdell and Saml. Libby,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,write,NA,"Thomas Bunker, Register of Probate, Caroline Blaisdell, Samuel Libby",NE,NA,NA,NA,NA,NA,rain,rain,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
04/06/1875,April,The wind North good breeze my wages commenced on board Schr Harp With Capt Nathan Bickford loosed sails. to dry etc. Recd letters from Benj. Kittridge and Penobscot Mutual Fire Ins Co,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,read,"Benjamin Kittridge, Penobscot Fire Insurance Company",NA,N,NA,NA,good breeze,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,"changed &c to etc., changed Kittredge to Kittridge",NA,"WD, DD, RL"
04/07/1875,April,The wind North West getting ready to go away in vessel,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
04/08/1875,April,calm in morning wrote letter to Penobscot Ins Co at 9 AM moderate South West Wind left home for Calais kept of by schoodic at 2 PM passed Red Head at dark and Little River light at 12 midnight the wind hauled to the North went into Little River,confident,"Winter Harbor, Schoodic, Little River",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,write,NA,Penobscot Fire Insurance Company,SW,NA,NA,moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
04/09/1875,April,The wind N. East in morning and hauling out to the Southward. got under way at 2 oclock PM the wind Southwest anchored at West Quaddy at Sun set.,confident,"Little River, West Quoddy",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,changed quady to quaddy,NA,"DD, RL"
04/10/1875,April,The wind South West fresh breese got underway at noon and went trough Lubec Narrrows for Calais rainy in afternoon by spells anchored at Mill cove at sunset calm.,confident,"West Quoddy, Lubec Narrrows, Mill Cove",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,fresh breeze,NA,calm,NA,rain by spells,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
04/11/1875,April,The wind North East in morning and moderate got under way at Mill cove on the turn of the tide about 10 oclock AM the wind hauled to the North beat up above the Devil's Head and anchored at 5 PM below the Ledge,confident,"Mill Cove, Devil's Head",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,changed Devils to Devil's,NA,"DD, RL"
04/12/1875,April,The wind from N. E. to E. N. E. laid at anchor all day on account of ice in river. was finished being cut out to day,confident,Devil's Head,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
04/13/1875,April,The wind N. E. to South. laid at anchor below the Ledge untill 2 oclock very large cakes comming down got underway at 2 PM. sailed through the drift ice and went up to the wharf in Calais wrote letter home,confident,"Devil's Head, Calais ",mentioned,Wharf,mentioned,NA,NA,NA,NA,NA,NA,NA,write,NA,Home,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"WD, DD, RL"
04/14/1875,April,The wind N. East laid along side of the wharf waiting for lumber and working on vessel clear wheather,confident,Calais,assumed,Wharf,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,NA,NA,NA,clear weather,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
04/15/1875,April,Calm in morning The wind breezed up Easterly in morning then Southerly. commenced leading the Harp out of rafts of lumber deal for New York,confident,Calais,assumed,???,,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
04/16/1875,April,The wind Easterly nearly filled the hold with deal,confident,Calais,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
04/17/1875,April,The wind Easterly and rainy did not work loading,confident,Calais,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,rainy,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
04/18/1875,April,The wind N. W. very pleasant untill evening then snowed,confident,Calais,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,very pleasant,very pleasant,NA,NA,NA,snow,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
04/19/1875,April,The wind North West and cold filled the hold put in the ports and some on deck,confident,Calais,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,cold,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
04/20/1875,April,The wind North West very cold ice made all day and snow all day. work loading and cutting ice of lumber recd letter from home.,confident,Calais,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,read,Home,NA,NW,NA,NA,NA,NA,NA,"very cold, snow ",snow,snow,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
04/21/1875,April,Calm in morning thick with snow the wind breezed up N. N. West loading from a raft,confident,Calais,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NNW,NA,NA,calm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
04/22/1875,April,The wind N. N. W. finished loading and got ready to sail towed down the river at 12 oclock midnight,confident,Calais,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NNW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
04/23/1875,April,The wind North West in fore noon abrest of Eastport at sunrise and abest of Little River at 12 P.M. then took the wind W. S. W. abrest of Moose Peak at dark,confident,"Calais, Eastport, Little River, Moose Peak",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
04/24/1875,April,Calm in morning Petit menan bore N. W. by W. at 8 oclock AM. about 5 miles distant the wind breezed up southerly went in home and anchored a few minutes before sun set.,confident,"Moose Peak, Winter Harbor",assumed,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
04/25/1875,April,The wind North West got under way in the morning for New York. went up inside as far as Deer Isle and kept of by Saddle back and went outside of Matinicus Rock passed matinicus Rock at dark pleasant weather wind increasing. at 8 PM took in outer jib and stowed it also fore and main gaft top sails steered W. S. W. ,confident,"Winter Harbor, Deer Isle, Saddleback Island, Matinicus Rock",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
04/26/1875,April,The wind North West at one AM. took in flying jib and stowed it. at 3 AM more moderate set flying jib at 7 bells. the wind hauled more Westerly set fore and main gaft topsails and outer jib kept of for Cape Cod. at noon Lat by dead reckoning 42.53 by observation 42.48 at sun set saw Cape Cod and spoke the Schr Sarah A. Reed of Calais. at 12 oclock midnight abreast of Naucet lights with a fine breeze North West.,confident,"Matinicus Rock, Nauset Light",assumed,NA,NA,42.53,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,W,NW,NA,more moderate,NA,fine breeze,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"WD, DD, RL"
04/27/1875,April,The wind moderate North West passed the Polock Rip at 5. AM at 10. Am calm and anchored between the Handkerchief and cross rip Light Ships. at one the wind breezed up S. W. by S. got under way and anchored in Tarpaulin Cove at 6 oclock in the afternoon wrote a letter home,confident,"Polock Rip, Handkerchief, Cross Rip Shoal, Tarpaulin Cove",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,write,NA,Home,NW,SWS,NA,moderate,breezed up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
04/28/1875,April,The wind moderate to the Eastward got underway in Tarpaulin Cove at 6 oclock in the morning the wind breezing passed Point Judith at one oclock in the afternoon fresh breeze passed Little Gull Light at 5 P.M. and New Haven at 12 midnight,confident,"Tarpaulin Cove, Point Judith, Little Gull Island Light, New Haven",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,NA,NA,NA,fresh breeze,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,assumed W for Eastward am,NA,"DD, RL"
04/29/1875,April,The wind Easterly passed Eaton's Neck at 5 AM moderate passed between Sand Point and Execution Rock Light at 12 M anchored untill the turn of the ride then towed through the gate and anchored in New York at dark.,confident,"New Haven, Sandy Point, Execution Rocks Light, New York",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,changed & to and,NA,"DD, RL"
04/30/1875,April,The wind W. N. W. fresh breeze waiting for a berth to discharge towed into Jersey City at sunset to dischage,confident,"New York, Jersey City",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,WNW,NA,NA,fresh breeze,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
05/01/1875,May,The wind Easterly discharged deck load. rain squalls in the Evening,confident,Jersey City,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,rain squalls,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
05/02/1875,May,The wind Westerly and blowed very heavy. wrote letter home,confident,Jersey City,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,write,NA,Home,W,NA,NA,heavy blow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
05/03/1875,May,The wind Westerly heavy breeze work discharging hold full,confident,Jersey City,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,NA,NA,heavy breeze,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
05/04/1875,May,The wind Easterly Rainy in forenoon did not work. In the Afternoon held up raining and finished on loading and hauled away from the wharf at night and went to Wehawken to load with coal.,confident,"Jersey City, Weehawken",assumed,Wharf,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,rainy,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
05/05/1875,May,The wind South West pleasant loosed sails set up rigging put in lumber parts and cleared up the deck and hold.,confident,Weehawken,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,changed pleasand to pleasant,NA,"DD, RL"
05/06/1875,May,The wind Easterly and rainy caulked the lumber ports and waited for a berth at the wharf to load.,confident,Weehawken,assumed,Wharf,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,rainy,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
05/07/1875,May,The wind Northerly waiting for a berth and working on vessel. hauled into the dock at night.,confident,Weehawken,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
05/08/1875,May,Moderate rainstorm in forenoon wind Easterly cleared up at 10 oclock Am. and loaded with stove and Egg coal for Boston. Wrote letter home,confident,Weehawken,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,write,NA,Home,E,NA,NA,moderate rainstorm,cleared up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
05/09/1875,May,Calm and warm hauled from the Dock in forenoon took a lug boat and towed through Hell gate at noon and anchored. got underway again at 3 P.M. with a light wind to the Southward. passed Execution Rock and Sand point Lights at sunset. anchored at Hempstead at 10 PM calm and thick of fog.,confident,"Weehawken, Hell Gate, Execution Rocks Light, Sand Point Light, Hempstead",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,N,NA,NA,NA,calm,NA,NA,thick fog,NA,NA,NA,NA,NA,NH,assumed N for Southward pm,NA,"DD, RL"
05/10/1875,May,Very moderate to the Eastward in morning got underway on the Ebb tide. and the wind breezed up to the Westward good breeze at 12 oclock M. passed Statford Light ship rainy in afternoon rim winged out passed Falkner's Island at 4 P.M. passed Cornfield light ship at sunset and the Little Gull at 11 PM moderate,confident,"Hempstead, Stratford Shoal Light, Falkner Island, Cornfield Point Lightship, Little Gull Island Light",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,E,NA,very moderate,good breeze,moderate,NA,rainy,NA,NA,NA,NA,NA,NA,NH,"assumed W for Eastward am, assumed E for Westward pm",NA,"DD, RL"
05/11/1875,May,The wind Westerly an old sea running in Block Island Channel at 9 AM point Judith bore North. Two miles distant the wind hauled S. W. by W. passed Vineyard Haven at 5 P.M. the wind hauled out S. W. and breezed up. passed Cross rip Light Ship at 7 1/2 oclock. passed the Handkerchief Light ship at 9 1/2 oclock. and the Pollock rip at 11. PM. good weather,confident,"Block Island, Point Judith, Vineyard Haven, Cross Rip Shoal, Handkerchief, Pollock Rip",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,SWW,SW,NA,NA,NA,good weather,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
05/12/1875,May,The wind S. S. W. abrest of Naucet Lights at 4 AM passed Cape Cod light 7 1/2 oclock Minots Rock at noon blowing very heavy tore foresail and Jib got in Boston about 2 oclock let go both anchors,confident,"Nauset Light, Highland Light, Minots Light, Boston",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SSW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
05/13/1875,May,The wind westerly and pleasant set up rigging and mending sails towed into the wharf in Charlestown to discharge coal wrote letter home recd one from home,confident,"Boston, Charlestown",assumed,Wharf,mentioned,NA,NA,NA,NA,NA,NA,NA,read and write,Home,Home,W,NA,NA,pleasant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,changed & to and,NA,"DD, RL"
05/14/1875,May,The wind Southerly and Easterly stevedores dicharging coal the crew to work on sails,confident,Charlestown,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,changed & to and,NA,"DD, RL"
05/15/1875,May,The wind Easterly and foggy. got discharged at 3. oclock P.M. bent foresail and got ready for sea hauled through the bridge. at dark.,confident,Charlestown,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
05/16/1875,May,The wind North W. left Boston for Winter Harbor in the morning. Passed Thatcher's Island at noon at 12 oclock night Monhegan bore N. E. about 5 miles distant,confident,"Boston, Thacher Island, Monhegan",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,changed Thatchers to Thatcher's,NA,"DD, RL"
05/17/1875,May,The wind W. N. W. passed matinicus Rock at 4 A.M. The wind hauled out S.W. passed Baker's Island at noon. the wind hauled to the North bear into Winter Harbor anchored at 4 PM,confident,"Matinicus Rock, Bakers Island, Winter Harbor",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,WNW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,changed Bakers to Baker's,NA,"DD, RL"
05/18/1875,May,The wind Easterly and pleasant. getting ready to do some farming,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,pleasant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
05/19/1875,May,The wind Easterly and misty help J. F. Kingsley. in forenoon and plowing for myself in afternoon,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,misty,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
05/20/1875,May,The wind Southerly in the afternoon showery planted potatoes and sowed oats,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,showery,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
05/21/1875,May,The wind W. N. W. got underway for Calais in forenoon heavy sea running The wind hauled more Westerly passed Little River at 9 P.M. anchored at West Quaddy at 12 at night,confident,"Winter Harbor, Little River, West Quoddy",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,WNW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
05/22/1875,May,The wind Southerly got underway in the forenoon anchored at the Ledge at 3 PM got underway again and anchored above the Ledge wind Baffling,confident,West Quoddy Ledge,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,baffling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,changed Baffleing to Baffling,NA,"DD, RL"
05/23/1875,May,The wind Noth West good breeze but pleasant laid at anchor all day,confident,West Quoddy Ledge,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,"good breeze, pleasant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
05/24/1875,May,The wind North W. work on vessel in forenoon and towed to Calais in afternoon. on bent the old foresail and got ready to commence loading. wrote letter home,confident,"West Quoddy Ledge, Calais",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,write,NA,Home,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
05/25/1875,May,The wind very moderate and variable. and hot commenced loading apart out of the water and a part off the wharf. the wind came of at night with a squall with Thunder and heavy rain. ,confident,Calais,assumed,Wharf,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,"very moderate, variable",NA,squall,NA,NA,"thunder, heavy rain",NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
05/26/1875,May,The wind Westerly loading with lumber,confident,Calais,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
05/27/1875,May,The wind Southerly and Westerly work on vessel in forenoon and loading in the afternoon.,confident,Calais,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,changed & to and,NA,NA
05/28/1875,May,The wind blowing down river work loading filled the hold at noon and commenced pulling the deck load on. ,confident,Calais,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,blowing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
05/29/1875,May,The wind Southerly work loading in forenoon and on vessel in afternoon,confident,Calais,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
05/30/1875,May,The wind very moderate blowing up river,confident,Calais,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,"very moderate, blowing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
05/31/1875,May,The wind Southerly finished loading at night and towed down to the ledge. ,confident,Calais,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
06/01/1875,June,The wind Southerly got underway in forenoon and beat down to Perry and anchored at 3. P.M. ,confident,"Calais, Perry",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
06/02/1875,June,The wind very moderate Southerly got underwat and beat down to Welch Pool Campbello ,confident,"Perry, Campobello",mentioned,Welshpool,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,very moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
