date_mdy,month,journal_entry,transcription_accuracy,location,location_accuracy,local_place,local_place_accuracy,latitude,latitude_origin,longitude,longitude_origin,quantity,unit,item,letter,letter_from,letter_to,wind_direction_am,wind_direction_pm,wind_direction_night,wind_speed_am,wind_speed_pm,wind_speed_night,weather_condition_am,weather_condition_pm,weather_condition_night,temperature_am,temperature_pm,temperature_night,image_path,image_description,recorder,notes,noteworthy,second_check
03/22/1877,March,The wind Southerly rainy in forenoon work in shop,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,rainy,NA,NA,NA,NA,NA,NA,NA,DD,wind direction entered in am as does not specify time of day,NA,GG
03/23/1877,March,The wind Easterly rainy in forenoon And in the afternoon went home with C.Y. Bunkers horse H.C. Guptills child died at 7 1/2 oclock PM.,confident,Winter Harbor,assumed,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,rainy,NA,NA,NA,NA,NA,NA,NA,DD,"wind direction entered in am as does not specify time of day, same with weather cond",H.C. Guptills child died,GG
03/24/1877,March,Calm all day went to H. Msoules after Insurance Receipts a came home in afternoon,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,calm,calm,calm,NA,NA,NA,NA,NA,NA,NA,NA,DD,unsure in bold,NA,GG
03/25/1877,March,The wind Easterly and clear Homer Guptills child buried in afternoon,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,clear,NA,NA,NA,NA,NA,NA,NA,DD,"wind direction entered in am as does not specify time of day, same with weather cond",NA,GG
03/26/1877,March,The wind Easterly work in shop in forenoon And in the afternoon settled acct with C.J. Guptill.,somewhat confident,Winter Harbor,assumed,Shop,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,"unsure in bold, wind direction entered in am as does not specify time of day",NA,GG
03/27/1877,March,The wind South East and rainy all day. reed lettre from Lee Narraguagus Lodge. work in shop,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,read,Lee Narraguagus,NA,SE,NA,NA,NA,NA,NA,rainy,rainy,rainy,NA,NA,NA,NA,NA,DD,wind direction entered in am as does not specify time of day,NA,GG
03/28/1877,March,The wind South East. and rainy. work in shop turning,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,NA,NA,NA,rainy,NA,NA,NA,NA,NA,NA,NA,DD,wind direction entered in am as does not specify time of day,NA,GG
03/29/1877,March,The wind Southerly and overcast wrote letter to Galen H Smith and one to Narraguagus Lobdge Got a Bll floor home in forenoon and in the afternoon work on Alvin Foss dora,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,write,NA,"Galen H Smith, Narraguagus Lodge",S,NA,NA,NA,NA,NA,overcast,NA,NA,NA,NA,NA,NA,NA,DD,"unsure in bold, wind direction entered in am as does not specify time of day, same with weather cond ",NA,GG
03/30/1877,March,The wind North fresh breeze work in shop all day,not confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,NA,NA,fresh breeze,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,"unsure in bold, wind direction entered in am as does not specify time of day, same with wind speed  ",NA,GG
03/31/1877,March,The wind North in forenoon and Shoutherly in afternoon Reed letter from Narraguagus Lodge and one from Gale Smith went clamming in morning and work in shop,not confident,Winter Harbor,assumed,Shop,assumed,NA,NA,NA,NA,NA,NA,NA,read,"Narraguagus Lodge, Gale Smith",NA,N,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,NA,GG
04/01/1877,April,The wind South Easterly and clear went on Crow Island,confident,Crow Island,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,NA,NA,NA,clear,NA,NA,NA,NA,NA,NA,NA,DD,"wind direction entered in am as does not specify time of day, same with weather cond",NA,GG
04/02/1877,April,The wind South by E. rainy and foggy Sent Postal card to Ellsworth American went to Cranberry Isles with C.J. Guptill in a boat to settle Estate of Joseph Moore. Arrived at 12 PM and settled in evening.,somewhat confident,"Ellsworth, Cranberry Isles",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,write,NA,Ellsworth American,SE,NA,NA,NA,NA,NA,"rainy, foggy",NA,NA,NA,NA,NA,NA,NA,DD,"unsure in bold, wind direction entered in am as does not specify time of day, same with weather cond",NA,GG
04/03/1877,April,The wind N.N.East. rainy in morning. at 10 oclock AM cleared up. Bought the Schooner Sea Flower,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NNE,NA,NA,NA,NA,NA,"rainy, cleare up",NA,NA,NA,NA,NA,NA,NA,DD,wind direction entered in am as does not specify time of day,NA,GG
04/04/1877,April,The wind North East. Got in tow of a vessel and got towed part way across the bay. and left the vessel set sail and beat home arrived at noon,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,wind direction entered in am as does not specify time of day,NA,GG
04/05/1877,April,"The wind North East, work in shop a part of the day and the remainder sawing wood",confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,wind direction entered in am as does not specify time of day,NA,GG
04/06/1877,April,The wind North East in forenoon and heavy rain work in shop making desk wind South West in afternoon,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,SW,NA,NA,NA,NA,heavy rain,NA,NA,NA,NA,NA,NA,NA,DD,weather cond entered in am as does not specify time of day,NA,GG
04/07/1877,April,The wind Northerly. and showery work at the wood pile,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,NA,NA,NA,NA,NA,showery,NA,NA,NA,NA,NA,NA,NA,DD,"wind direction entered in am as does not specify time of day, same with weather cond",NA,GG
04/08/1877,April,The wind Northerly. fresh breeze,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,NA,NA,fresh breeze,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,"wind direction entered in am as does not specify time of day, same with wind speed",NA,GG
04/09/1877,April,The wind Noly East. work at the door splitting wood. The Schr Sea Flower arrived from Cranberry Isles frunuhich I tatre change Dr N. Pendleton died,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,"unsure in bold, wind direction entered in am as does not specify time of day",Dr. N. Pendleton died,GG
04/10/1877,April,The wind N.N.E. fresh breeze. Sent Postal Card to Wm. Dyer. work about home,confident,Winter Harbor,assumed,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,write,NA,Wm. Dyer,NNE,NA,NA,fresh breeze,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,"wind direction entered in am as does not specify time of day, same with wind speed",NA,GG
04/11/1877,April,The wind North East. Dr. N. Pendleton burried in afternoon took at home cutting wood.,confident,Winter Harbor,assumed,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,wind direction entered in am as does not specify time of day,NA,GG
04/12/1877,April,The wind North East work at home in shop wrote to Hannah Bulger & Chas Hutchings Reed letter from George Leavy & Wm Dyer,confident,Winter Harbor,assumed,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,read and write,"George Leavy, Wm Dyer","Hannah Bulger, Chas Hutchings",NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,wind direction entered in am as does not specify time of day,NA,GG
04/13/1877,April,The wind N.N.W. work on vessel putting piece of a wale on,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NNW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,"unsure in bold, wind direction entered in am as does not specify time of day",NA,GG
04/14/1877,April,The wind Southerly work on vessel. Capt B. C. Norwood Died at 11 oclock in the forenoon after a sickness of a little more wan and heur,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,"unsure in bold, wind direction entered in am as does not specify time of day",Capt. B. C. Norwood died,GG
04/15/1877,April,The wind very moderate and pleasant South went to Mrs Saphia Hammonds funeral in ther afternoon at the Hall Winter Harbor,somewhat confident,Winter Harbor,mentioned,Hall,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,"moderate, pleasant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,"unsure in bold, wind direction entered in am as does not specify time of day, same with weather cond",NA,GG
04/16/1877,April,The wind South West work on board the Sea Flower fixing pumps,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,wind direction entered in am as does not specify time of day,NA,GG
04/17/1877,April,The wind Southerly Capt. B. C. Norwood burried went to funeral wrote to Capt. Geo Me. Leavy,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,write,NA,Geo Me. Leavy,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,"unsure on bold, wind direction entered in am as does not specify time of day",NA,GG
04/18/1877,April,The wind Southerly commenced Calking the vessel. in the afternoon,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,wind direction entered in am as does not specify time of day,NA,GG
04/19/1877,April,The wind Easterly. work all day Calking the Sea Flower. Reed letter from Mrs Bulger Heavy rain and blow at night,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,read,Mrs Bulger,NA,E,NA,NA,NA,NA,blow ,NA,NA,heavy rain,NA,NA,NA,NA,NA,DD,wind direction entered in am as does not specify time of day,NA,GG
04/20/1877,April,Calm all day foggy and showery work in shop,confident,Winter Harbor,assumed,Shop,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,calm,calm,calm,"foggy, showery",NA,NA,NA,NA,NA,NA,NA,DD,weather cond entered in am as does not specify time of day,NA,GG
04/21/1877,April,The wind Westerly work 3/4 of the day caulking wessel,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,wind direction entered in am as does not specify time of day,NA,GG
04/22/1877,April,The wind Easterly,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,wind direction entered in am as does not specify time of day,NA,GG
04/23/1877,April,The wind Southerly very hot Work all day calking vessel,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,hot,NA,NA,NA,NA,NA,NA,NA,DD,"wind direction entered in am as does not specify time of day, same with weather cond",NA,GG
04/24/1877,April,The wind Southerly Foggy in the afternoon work on vessel,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,DD,wind direction entered in am as does not specify time of day,NA,GG
04/25/1877,April,The wind Southerly and foggy work all day calking the Sea Flower At Sunset the wind came of to the Northward,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,S,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,DD,"weather cond entered in am as does not specify time of day, assumed northward as S",NA,GG
04/26/1877,April,The wind Northerly. Finished calcking the Sea Flower,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,wind direction entered in am as does not specify time of day,NA,GG
04/27/1877,April,The wind N.W. in forenoon & SW in afternoon at 2 PM got the Sea Flower underway and went up the bay for a load anchored of Tafts point at 6 oclock PM. ,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,"unsure in bold, wind direction entered in am as does not specify time of day",NA,GG
04/28/1877,April,The wind Northerly in morning get under way ahead went to East Sullivan and chartered to load with lumber and bark for Salem. Southerly wind in afternoon. Took the Yawl boat went to stave Island and walked home,somewhat confident,"East Sullivan, Stave Island",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,"unsure in bold, wind direction entered in am as does not specify time of day",NA,GG
04/29/1877,April,The wind Easterly and overcast left home in the afternoon & went to Stave Island took the boat and went to Sullivan and went on board the vessel,confident,"Stave Island, Sullivan",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,wind direction entered in am as does not specify time of day,NA,GG
04/30/1877,April,The wind Easterly high winds and heavy rain all day,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,high winds,high winds,high winds,heavy rain,heavy rain,heavy rain,NA,NA,NA,NA,NA,DD,wind direction entered in am as does not specify time of day,NA,GG
05/01/1877,May,The wind Easterly rainy and overcast all day went to Deputy Collector office in Sullivan for a new set of papers for the Schr Sea Flower,confident,Sullivan,mentioned,Deputy Collector Office,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,"rainy, overcast","rainy, overcast","rainy, overcast",NA,NA,NA,NA,NA,DD,wind direction entered in am as does not specify time of day,NA,GG
05/02/1877,May,The wind North East. overcast in forenoon rainy in afternoon Waiting for a chance to get into the wharf,confident,NA,NA,wharf,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,NA,NA,NA,overcast,rainy,NA,NA,NA,NA,NA,NA,DD,wind direction entered in am as does not specify time of day,NA,GG
05/03/1877,May,The wind North East rainy in forenoon hauled into the wharf,confident,NA,NA,wharf,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,NA,NA,NA,rainy,NA,NA,NA,NA,NA,NA,NA,DD,wind direction entered in am as does not specify time of day,NA,GG
05/04/1877,May,The wind Westerly Commenced loading with lumber got the hold about 2/3 full,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,count,lumber,no letter,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,wind direction entered in am as does not specify time of day,NA,GG
05/05/1877,May,The wind North west in forenoon S.W. in the afternoon finished filling the hold up with bark and took on deck load of bark for Salem,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,count,bark,no letter,NA,NA,NW,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,NA,GG
05/06/1877,May,The wind North Easterly layed at the wharf tide mipper all day,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,wind direction entered in am as does not specify time of day,NA,GG
05/07/1877,May,The wind North East Got away from the wharf in the morning and got in home Shiped a new crew and went out in the afternoon and got to Deer Isles at dark.,somewhat confident,Deer Isles,mentioned,"wharf, home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,"unsure in bold, wind direction entered in am as does not specify time of day",NA,GG
05/08/1877,May,The wind Northerly got underway at day light and at dark abrest of Pemaquid point becamed at .9 oclock PM the wind N.E. fresh breeze,somewhat confident,Pemaquid Point,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,NE,NE,NA,fresh breeze,fresh breeze,NA,NA,NA,NA,NA,NA,NA,NA,DD,unsure in bold,NA,GG
05/09/1877,May,The wind North East went into New Castle and anchored at eight oclock AM fresh breeze and. overcast at night rainy and thick,confident,Newcastle,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,fresh breeze,NA,NA,NA,NA,"overcast, thick rain",NA,NA,NA,NA,NA,DD,NA,NA,GG
05/10/1877,May,The wind North East and rainy all day laid at New Castle all day,confident,Newcastle,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,NA,NA,NA,rainy,rainy,rainy,NA,NA,NA,NA,NA,DD,wind direction entered in am as does not specify time of day,NA,GG
05/11/1877,May,The wind Southerly got under way in the forenoon and beat dower to the whales buck then went back and anchored.,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,unsure in bold,NA,GG
05/12/1877,May,The wind. South East got underway in New Castle at dark abrest the dry silnages very moderate. all day ,somewhat confident,Newcastle,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,moderate,moderate,moderate,NA,NA,NA,NA,NA,NA,NA,NA,DD,"unsure in bold, wind direction entered in am as does not specify time of day",NA,GG
05/13/1877,May,The wind Southerly and Easterly moderate anchored in Salem at 4 oclock P.M. went into Derby wharf at dark,somewhat confident,Salem,mentioned,Derby wharf,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,"unsure in bold, wind direction entered in am as does not specify time of day, same with wind speed",NA,GG
05/14/1877,May,The wind Southerly hauled into the dock to discharge Consigned to Wm Pickering. discharged deck load in afternoon wrote letter home,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,write,NA,home,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD," unsure in bold, wind direction entered in am as does not specify time of day",NA,GG
05/15/1877,May,The wind Westerly discharging cargo,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD," unsure in bold, wind direction entered in am as does not specify time of day",NA,GG
05/16/1877,May,The wind Southerly finished onloading in the forenoon hauled through the bridges at noon and made sail for home. Passed Thachers Island at 4:30 P.M. Midnight wind SW,somewhat confident,Thacher Island,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,SW,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,unsure in bold,NA,GG
05/17/1877,May,At 6 oclock AM the wind Easterly with a shower and thick kept of for Portland and anchored at 2 oclock P.M. at dark moderate and foggy,confident,Portland,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,moderate,shower ,foggy,foggy,NA,NA,NA,NA,NA,DD,NA,NA,GG
05/18/1877,May,The wind Easterly and foggy laid in portland had the vessels spars measured for a Main sail. At dark heavy rain squall wind West at 11 oclock cleared up got underway and went out for home.,somewhat confident,Portland,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,W ,NA,squall,squall,foggy,NA,heavy rain,NA,NA,NA,NA,NA,DD,unsure in bold,NA,GG
05/19/1877,May,The wind Northerly in morning then hauled around North East fresh breeze. passed Seguin at 3 AM At 2 oclock PM passed. White head the wind South West anchored at Fox Island at dark,somewhat confident,Fox Islands,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,NE,SW,NA,fresh breeze,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,unsure in bold,NA,GG
05/20/1877,May,The wind baffling and moderate South Easterly Anchored at Bass Harbor at dark,confident,Bass Harbor,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,"baffling, moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD," wind direction entered in am as does not specify time of day, same with wind speed",NA,GG
05/21/1877,May,The wind South West got under way in the morning and arrived home at. 11 A.M.,confident,NA,NA,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,NA,GG
05/22/1877,May,The wind Easterly Commenced forming at noon worked the afternoon,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,NA,GG
05/23/1877,May,The wind Easterly work all day planting potatoes,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,count,potato,no letter,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD, wind direction entered in am as does not specify time of day,NA,GG
05/24/1877,May,The wind Easterly finished planting potatoes peas squashes,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,count,"potato, pea, squash",no letter,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD, wind direction entered in am as does not specify time of day,NA,GG
05/25/1877,May,The wind Easterly and in the afternoon rainy. Hired Wm Sargents horse and went to East Sullivan after a load for the Sea Flower. got back abt sunset.,confident,East Sullivan   ,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,NA,rainy,NA,NA,NA,NA,NA,NA,DD, wind direction entered in am as does not specify time of day,NA,GG
05/26/1877,May,The wind Northerly and showery. Filled water cask and work on board vessel getting ready to go away loading,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,count,water cask,no letter,NA,NA,N,NA,NA,NA,NA,NA,showery,NA,NA,NA,NA,NA,NA,NA,DD,"wind direction entered in am as does not specify time of day, same with weather cond",NA,GG
05/27/1877,May,The wind Northerly in morning S.W. in afternoon. got underway in fore noon and went up to East Sullivan to load with wood for Rockland,confident,East Sullivan,mentioned,NA,NA,NA,NA,NA,NA,NA,count,wood,no letter,NA,NA,N,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,NA,GG
05/28/1877,May,The wind South West. loaded a scow with wood but she did not fleet. Took her of migld tide,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,"unsure in bold,  wind direction entered in am as does not specify time of day",NA,GG
05/29/1877,May,The wind Southerly got of one scow load of wood,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD, wind direction entered in am as does not specify time of day,NA,GG
05/30/1877,May,The wind South West got of one scow load of wood,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD, wind direction entered in am as does not specify time of day,NA,GG
05/31/1877,May,The wind very moderate Southerly got of one scow load of wood,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD, wind direction entered in am as does not specify time of day,NA,GG
06/01/1877,June,Calm all the forenoon got of one scow load of wood finished loading. Got underway in the afternoon and went to Bar Harbor after a Main sail for the Sea Flower,confident,Bar Harbor,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,calm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,NA,GG
06/02/1877,June,The wind Southerly Laid at Bar Harbor untill 4 P.M for the arrival of Steamer Ulyses. Got Sail and got underway and went home arrived at 7 PM.,confident,Bar Harbor,mentioned,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD, wind direction entered in am as does not specify time of day,NA,GG
06/03/1877,June,Calm all day and hot layed at anchor all day,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,calm,calm,calm,hot,hot,hot,NA,NA,NA,NA,NA,DD,NA,NA,GG
06/04/1877,June,Calm in forenoon bent the new mainsail. In ther afternoon the wind Westerly Got underway and out Anchored at Bass Harbor at midnight,confident,Bass Harbor,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,W,NA,calm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD, wind direction entered in am as does not specify time of day,NA,GG
06/05/1877,June,The wind North W. went out of Bass Harbor in the morning. in the afternoon the wind S.W. by W. anchored at Fox Island at dark,confident,"Bass Harbor, Fox Islands",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,SWW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,NA,GG
06/06/1877,June,Calm most all the forenoon. got underway at 10. Am the wind breezed up Easterly at 10.P.M. heavy rain anchored in Rockland at 2 oclock in the afternoon heavy rain wind E.N.East. went  shore and sold wood,somewhat confident,Rockland,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,ENE,E,calm,NA,breeze,NA,heavy rain,heavy rain,NA,NA,NA,NA,NA,DD,unsure in bold,NA,GG
06/07/1877,June,The wind E.N.E drizzling rain went into the wharf at 8 oclock Am to discharge wood at night nearly discharged.,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,ENE,NA,NA,NA,NA,NA,drizzling rain,NA,NA,NA,NA,NA,NA,NA,DD," wind direction entered in am as does not specify time of day, same with weather cond",NA,GG
06/08/1877,June,The wind Easterly moderate and thick with fog finished onloading in the morning and hauled of into the Harbor,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,moderate,NA,NA,thick fog,NA,NA,NA,NA,NA,NA,NA,DD," wind direction entered in am as does not specify time of day, same with weather cond and wind speed",NA,GG
06/09/1877,June,The wind South East thick with fog and moderate got under way in the morning and started for Sullivan got down to Owls Head and drifted back to Rockland. Started again in afternoon to Fox Islands,confident,"Sullivan, Owls Head, Rockland, Fox Islands",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,moderate,NA,NA,thick fog,NA,NA,NA,NA,NA,NA,NA,DD," wind direction entered in am as does not specify time of day, same with weather cond and wind speed",NA,GG
