date_mdy,month,journal_entry,transcription_accuracy,location,location_accuracy,local_place,local_place_accuracy,latitude,latitude_origin,longitude,longitude_origin,quantity,unit,item,letter,letter_from,letter_to,wind_direction_am,wind_direction_pm,wind_direction_night,wind_speed_am,wind_speed_pm,wind_speed_night,weather_condition_am,weather_condition_pm,weather_condition_night,temperature_am,temperature_pm,temperature_night,image_path,image_description,recorder,notes,noteworthy,second_check
3/17/1883,March,Wind Southerly Put cabbin stove on bound vessel and getting ready to go away,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,wind direction entered in am as do not specify,NA,GG
3/18/1883,March,Wind Southerly fresh breeze and snowy all day,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,S,S,fresh breeze,fresh breeze,fresh breeze,snowy,snowy,snowy,NA,NA,NA,NA,NA,GG,NA,NA,GG
3/19/1883,March,Wind North in the morning and went around Easterly Work in the Black smith shop with Wm Guptill making screen bands to hold wooden whelps on windlass to hoist stone,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,count,"screen band, whelp, windlass",NA,NA,NA,"N, E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,"""E"" entered in am as do not specify",NA,GG
3/20/1883,March,Wind South East in morning and very heavy rain then traveled S.W. and at night N.W. and cleared up work at home in shop,confident,Winter Harbor,assumed,Shop,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE, SW",NA,NW,NA,NA,NA,very heavy rain,NA,cleared up,NA,NA,NA,NA,NA,GG,"""SW"" entered in am as do not specify",NA,GG
3/25/1883,March,Wind North Had tooth broken of by Dr Silsby in trying to extract it,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,wind entered in am as do not specify,NA,GG
3/26/1883,March,Wind North East and very warm,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,very warm,NA,NA,NA,NA,NA,NA,NA,GG,"wind entered in am as do not specify, same with weather cond",NA,GG
3/27/1883,March,Wind Easterly and moderate rain all day Ice melting very fast,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,E,E,moderate,moderate,moderate,rain,rain,rain,NA,NA,NA,NA,NA,GG,NA,NA,GG
3/28/1883,March,Wind Southerly snowy and rainy all day at night wind came NW,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,S,NW,NA,NA,NA,"snowy, rainy","snowy, rainy","snowy, rainy",NA,NA,NA,NA,NA,GG,NA,NA,GG
3/29/1883,March,Wind West North West Geo Shaw goes on pay to day. Get provisions on bound Chromo & getting ready to sail as soon as the ice is out at Sullivan,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WNW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,wind entered in am as do not specify,NA,GG
3/30/1883,March,Wind Southerly and moderate Work on board of Chromo in forenoon cleaning anchored and in afternoon cut wood at the door,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,wind entered in am as do not specify,NA,GG
3/31/1883,March,Wind West South West Finished cutting wood,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WSW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,wind entered in am as do not specify,NA,GG
4/1/1883,April,Wind North West. and pleasant,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NW,NA,NA,pleasant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,wind entered in am as do not specify,NA,GG
4/2/1883,April,"Wind North West, Work on boat in the forenoon. The boat nearly completed",confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,wind entered in am as do not specify,NA,GG
4/3/1883,April,Wind South West Hearing the ice was out at Sullivan. got underway and went up in the afternoon. On the Ebb Tide at 1030 oclock in evening heavy ice came down and the vessel cut through it untill midnight. Let the big anchor fall from the Cat Head on the ice. but the ice so heavy it held the anchor up ,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SW ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,"unsure in bold, wind entered in am as do not specify",NA,GG
4/4/1883,April,Calm in morning then the wind breezed up NNW lay below the falls all day,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NNW,NA,NA,"calm, breezed up",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,"wind entered in am as do not specify, same with ""breezed up""",NA,GG
4/5/1883,April,"Calm in morning and overcast. At 9 AM wind breezed up Southerly, about high water. Weighed anchor and went over the Falls to Crabtree & Haveys wharf to load random stone for Philadelphia for G.H. West. The Howard Havy being into the wharf a head of us we have to wait untill she finishes loading. at noon commenced snowing and in the afternoon turned to rain",confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,"calm, breezed up",NA,NA,overcast,"snowing, rain",NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
4/6/1883,April,Rainy in forenoon In the afternoon cleared up. Rigged up purchace to hoist stone. but did not get into the berth,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rainy,cleared up,NA,NA,NA,NA,NA,NA,GG,unsure in bold,NA,GG
4/7/1883,April,very moderate and calm with very light snow got into the berth to load. but not being filled and not having the proper gear to work with Yhrat when it came night and the men went home we had taken on bound three stone,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate, calm",NA,NA,very light snow,NA,NA,NA,NA,NA,NA,NA,GG,"unsure in bold, wind speed and weather cond entered in am as do not specify",NA,GG
4/8/1883,April,Wind westerly and very fine Went to Geo Lyname and back to Chromo,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,W,NA,NA,very fine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,"unsure in bold, wind direction entered in am as do not specify",NA,GG
4/9/1883,April,"Wind South West fresh breeze, work all day loading at night had on board 500 cubic ft or about 50 tune",confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SW,NA,NA,fresh breeze,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,wind direction and speed entered in am as do not specify,NA,GG
4/10/1883,April,Wind Southerly work all day loading stone,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,wind direction entered in am as do not specify,NA,GG
4/11/1883,April,Wind East South East fresh breeze and cloudy In the afternoon rainy got new foresale on board. Broke purchace block and quit work in afternoon at night got another block ready for work,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESE,NA,NA,fresh breeze,NA,NA,cloudy,rainy,NA,NA,NA,NA,NA,NA,GG,"wind direction, speed and ""cloudy"" entered in am aas do not specify",NA,GG
4/12/1883,April,Calm most all day at 3 oclock in the afternoon finished loading but not wind Enough to go over the Falls Filled water got bills of Laden & in the evening rainy,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,calm,NA,NA,NA,NA,rainy,NA,NA,NA,NA,NA,GG,"unsure in bold, wind speed entered in am as do not specify",NA,GG
4/13/1883,April,Rainy all forenoon then cleared up. wind N.E. at 3PM. tide served took pilot and cast of from wharf set sail. And struck in the Falls at 5PM on the inner point eastern side When the tide went vessel hueled down very large. ice cakes would strike bow of vessel with tremendous force vessel laying quiet on starboard side and at midnight vessel not leaking any,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA,NA,NA,"rainy, cleared up",NA,NA,NA,NA,NA,NA,NA,GG,"unsure in bold, wind entered in am as do not specify",NA,GG
4/14/1883,April,Wind N.E. and fine. At One AM vessel righted with the tide and heeled over on other side At 2.30 AM vessel came of stricking rocks with great force Causing the water to flow in hold 6 in 15 minutes with both pumps going. Got help and got in the Eastern Eddy. At noon 5 feet water in hold. On Ebb tide vessel began to tighten by sitting in mud both pumps going untill 11 oclock at night which reduced it to top of keel son and stayed pumping Crew played out,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA,fine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,"unsure in bold, wind direction and speed",NA,GG
4/15/1883,April,Wind South West Commencing pumping in the morning and got a suck on her at 11 AM Went to Franklin to sue owners on shipper of stone by counting the number of stroked pumped in one hour. It is estimated that 200.000 strokes was pumped out without the pumps resting one minute In the afternoon went to Hancock Neck and got the Str Electa towed down over the Falls at dark and anchored on flats near old Salt works,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,"unsure in bold, wind direction entered in am as do not specify",NA,GG
4/16/1883,April,"Wind Southerly vessel not leaking very bad on high water dont leak any on low water as the tide above it leaves her, have not formed over yet. what the damage is to the vessel. At low water at noon looked out a place on a hard beach where the vessel would not cut in with the intention of putting the vessel stove tomorrow mom gave crew liberty to go home nothing to do on board to day",somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,unsure in bold,NA,GG
4/17/1883,April,"Wind Southerly Got the Chromo on beach North of Steamboat wharf and grounded her but she went into the wind to far to find out what the damage is, only know it is trouble with her keel. have no idea yet what will have to be done with vessel. My wife came up from home to step on board while at Sullivan",confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,wind direction entered in am as do not specify,NA,GG
4/18/1883,April,"Wind North West quite a fresh breeze got foresail and jib on Chromo, and went back on flats again near the Old Salt works. where there will not be much pumping to do as the will set so deep in the mud At night it is decided to reship the load or as much as could in the Schr Ann, which is no above the Falls",confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NW,NA,NA,quite fresh breeze,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,"unsure in bold, wind direction and speed entered in am as do not specify",NA,GG
4/19/1883,April,Wind Southerly Schr Ann could not get over the Falls. and all we can do is to wait,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,wind direction entered in am as do not specify,NA,GG
4/20/1883,April,"Wind Easterly and rainy no vessel can get down over the falls, to take on board",confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,NA,NA,NA,NA,NA,rainy,NA,NA,NA,NA,NA,NA,NA,GG,wind direction and weather cond entered in am as do not specify,NA,GG
4/21/1883,April,Wind Northwest and fresh breeze At noon the Schr Ann came along side from above the falls to take our load. Rigged up purchase in afternoon ready to work on monday,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NW,NA,NA,fresh breeze,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,wind direction and speed entered in am as do not specify,NA,GG
4/22/1883,April,Wind Westerly and fresh breeze cool but pleasant,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,W,NA,NA,"fresh breeze, pleasant",NA,NA,cool,NA,NA,NA,NA,NA,NA,NA,GG,"wind direction, speed and weather cond entered in am as do not specify",NA,GG
4/23/1883,April,"Wind Southerly commenced discharging stone, putting them on board Schr Ann, to reship them In evening went to Negro Jubilee Concert comprised of singing",confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,count,stone,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,wind direction and speed entered in am as do not specify,NA,GG
4/26/1883,April,Wind North West in forenoon and South West in afternoon Work all day on stove discharging,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NW,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
4/27/1883,April,Wind South South East Fresh breeze and looking like rain but did not rain hard enough to quit work,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SSE,NA,NA,fresh breeze,NA,NA,rain,NA,NA,NA,NA,NA,NA,NA,GG,"wind direction, speed and weather cond entered in am as do not specify",NA,GG
4/28/1883,April,Wind Southerly Went home in forenoon to see about a certain note that becomes due to day Came back in the afternoon with my Daughter,confident,Winter Harbor,assumed,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,wind direction entered in am as do not specify,NA,GG
4/29/1883,April,Wind South East in morning and Southerly in afternoon Made several calls in Sullivan with wife and daughter,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SE ,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
4/30/1883,April,Wind North West in forenoon and Southerly in afternoon Work all day forenoon taking out stone. and got the Ann loaded at noon And in the afternoon got the vessel underway and went to Mosleys beach to to let the vessel heel down for the purpose of calling a survey on her About 400 feet stone left on board more than the Ann could carry,confident,NA,NA,NA,NA,NA,NA,NA,NA,40,feet,stone,NA,NA,NA,NW,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,unsure in bold,NA,GG
5/1/1883,May,Wind Southerly and when tide got down about Eleven oclock AM called survey on vessel survey consisted of the nun Master Corners Capt. Henry Stratton. After seeing one side of the vessel the survey decided the vessel must heel on other side before they passed their opinion in order to see both sides worked on the low water stoping the leaks temporaly the after end keel being started of,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,"unsure in bold, wind direction entered in am as do not specify",NA,GG
5/2/1883,May,"Heeled vessel down on other side. and the survey decided it was best to go to Rockland and take the vessel out on Railway as her outer keel was all gone and her inner keel badly shattered, work on low water stoping leaks. Wind Southerly",confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,"unsure in bold, wind direction entered in am as do not specify",NA,GG
5/3/1883,May,Calm all forenoon hauled vessel of beach in morning And in the afternoon wind breezed up Southerly at night went into Stave Island thick with fog Bound to Rockland as advised by survey,confident,Stave Island,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,calm,breezed up,NA,NA,NA,thick with fog,NA,NA,NA,NA,NA,GG,NA,NA,GG
5/4/1883,May,Wind North East and wet. foggy. Got underway in Stave Island at 2.30 am bound for Rockland to take vessel on Railway passed through Froy Island Thorough fare at noon. weather cleared up. Arrived in Rockland at 2 PM went to the Marine Railway Agent at the North End And finding the Railway was engaged. went to the Railway at the South End. agreed to take vessel out in morning,confident,Rockland,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,"wet, foggy",NA,NA,NA,NA,NA,NA,NA,GG,"unsure in bold, wind direction and weather cond entered in am as do not specify",NA,GG
5/5/1883,May,Wind Easterly and cloudy. Took Chromo on Railway in forenoon. and commenced work at noon taking the outer keel of and a part of the inner one,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,NA,NA,NA,NA,NA,cloudy,NA,NA,NA,NA,NA,NA,NA,GG,wind direction and weather cond entered in am as do not specify,NA,GG
5/6/1883,May,Wind East North East fresh breeze and rainy vessel layed on Railway at the South End at Rockland,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ENE,NA,NA,fresh breeze,NA,NA,rainy,NA,NA,NA,NA,NA,NA,NA,GG,"wind direction, speed and weather cond entered in am as do not specify",NA,GG
5/7/1883,May,Wind Southerly and thick with fog Work all day on Chromo on Railway,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,S,S,NA,NA,NA,thick with fog,thick with fog,thick with fog,NA,NA,NA,NA,NA,GG,NA,NA,GG
5/8/1883,May,Wind South West Finished labor on the Chromo at Rockland at noon and put vessel in water Friyed up business with Railway Co and left Rockland at 3oclock PM for Sullivan and anchored at Froy Island at Sun set becalmed ,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,"unsure in bold, wind direction entered in am as do not specify",NA,GG
5/9/1883,May,Wind Northerly quite a fresh breeze got underway early at Froy Island for Sullivan. beat through Western way and up Frenchmans bay and anchored at Sullivan below the falls at 2 oclock in the afternoon,confident,Sullivan,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,fresh breeze,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,"wind direction, speed and weather cond entered in am as do not specify",NA,GG
5/10/1883,May,Wind S.S.East. Got underway at 9 oclock AM and went over the falls to G.H. West wharf In afternoon sent for Stevedore to commence work tomorrow,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,"unsure in bold, wind direction entered in am as do not specify",NA,GG
5/11/1883,May,"Wind Southerly and showery. Work most all day making rail box, and rigging up derrick getting ready to work tomorrow hauling on board already 408 cubic feet that was left in more than the Schr Ann could take. when the Chromo load was reshiped after getting ashore in Falls",confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,showery,NA,NA,NA,NA,NA,NA,NA,GG,"unsure in bold, wind direction and weather cond entered in am as do not specify",NA,GG
5/12/1883,May,"Wind Northerly in forenoon and Southerly in afternoon Work all day loading stone for G.H. West, mostly Random stone. Took in 634 cubic feet. Reed letter from my sister announcing the death of H.L. Norwood ",confident,NA,NA,NA,NA,NA,NA,NA,NA,634,cubic feet,stone,NA,NA,NA,N,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,unsure in bold,NA,GG
5/13/1883,May,"Wind NorthWest with fresh breeze Hired team and went home accompanied by wife and daughter, and went to H.L. Norwoods funeral who was buried by the Masons At night went back to West Sullivan with my wife who intends to go to Philadelphia with me. leacing my daughter at home on th her grandmothers",confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NW,NA,NA,fresh breeze,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,"unsure in bold, wind direction and speed entered in am as do not specify",NA,GG
5/14/1883,May,"Wind North West in forenoon W.S.W in afternoon work all day loading stone. on board ""Chromo""",confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NW,WSW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
5/15/1883,May,"Rainy all forenoon Wind Easterly. At 2 oclock in the afternoon rain ceased, commenced work loading. and at six oclock P.M. was loaded",confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,NA,NA,NA,NA,NA,rainy,NA,NA,NA,NA,NA,NA,NA,GG,wind direction entered in am as do not specify,NA,GG
5/16/1883,May,Calm in morning hauled from the wharf into the River. Got bills of laden. ready to sail but not wind enough to get over the falls. on Ebb tide wind breezed up Northerly,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,"calm, breezed up",calm,calm,NA,NA,NA,NA,NA,NA,NA,NA,GG,"wind direction and ""breezed up"" entered in am as do not specify ",NA,GG
5/17/1883,May,"Wind North North West At 8 oclock AM got under way with pilot on board Went over the Falls at 9 AM. Passed Egg Rock at noon, and took the South West at 3PM of Bakers Island and busted foresail & Bent a new one at sunset, almost to Duck Island, Wind West by South. midnight wind West Southwest moderate",confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NW,SW,WSW,NA,NA,moderate,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
5/18/1883,May,Calm almost all day. vessel did not got but little more than the slat of the sails and the current running westerly at dark sighted matinicus Rock at midnight matinicus Rock bore North by West and Monheigan bore N.W. by W.,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,calm,calm,calm,NA,NA,NA,NA,NA,NA,NA,NA,GG,unsure in bold,NA,GG
5/19/1883,May,Calm untill 3AM when the wind breezed up East Lat Noon 42.55 In the afternoon the sea began to make and the sky cloudy. at 5PM took in light sails and at 6 PM double reefed main sail and have to dare not run any further heavy sea and rain The lead kept going but no shoal water vessel laying head to the Southan and thick with fog,somewhat confident,NA,NA,NA,NA,42.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,NA,NA,"calm, breezed up",NA,NA,"heavy rain, thick with fog",NA,NA,NA,NA,NA,NA,NA,GG,"unsure in bold, weather cond entered in am so do not specify",NA,GG
5/22/1883,May,A continuation of the last four days. which is nothing but fog fog wind from E. to S. no seale. At 2 PM shore a fisherman laying by. said he was 4 miles South of Nausett in 19 fathoms water but by our line there was 25 fathoms at sunset fog lifted saw some part of Cape Cod thought it was between Chatham and Nausset. then thick. At 10 OM called watch Rufed mainsail went of shore fresh breeze,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fresh breeze,NA,NA,thick with fog,NA,NA,NA,NA,NA,NA,NA,GG,"unsure in bold, weather cond and wind speed entered in am so do not specify",NA,GG
5/23/1883,May,Wind S.S.E. and at 3 AM wore ship headed Westerly at 8 AM moderate fog scaled saw Chatham at 10 AM called watch set all sail. apart of the day sunshine then rain. At 4 PM head the whistle on Pollock Rip. Light Ship also soon after the Whistling buoy on the broken part and tried to get on the shoals. At 5 PM fog lifted and saw the Lightship Tide turned ahead and anchored North from the buoy Wind S.W. partly clear,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SSE,SW,NA,NA,NA,NA,"moderate fog scaled, sunshine, rain",fog lifted,NA,NA,NA,NA,NA,NA,GG,"unsure in bold, ""sunshine"" and ""rain"" entered in am as do not specify",NA,GG
5/24/1883,May,"At one oclock in the morning got underway about 3 miles North poran the Pollock Rip Lujar Ship, Wind SouthWest and gradualy hauled West, and cleared up fine, beat over the Shoals, and anchored at Vineyard Haven at 5 oclock P.M. Wind very moderate at this time and tide turning ahead",somewhat confident,Vineyard Haven,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SW,NA,NA,NA,very moderate,NA,cleared up,NA,NA,NA,NA,NA,NA,NA,GG,"unsure in bold, wind direction and weather cond entered in am as do not specify",NA,GG
5/25/1883,May,"Very light Wind N.W. in morning got under way at Vineyard Haven and went out wind died out. Tide turned ahead. could not reach Vineyard Haven again. and anchored of East Chop at one PM. tide turned Westerly. wind W.S. West- Got anchor, and beat out by Tarpaulin Cove. but the wind blew very fresh and rough went back to Tarpaulin Cove and anchored, as did sixteen other vessels.",confident,"East Chop, Tarpaulin Cove",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NW,WSW,NA,very light,"wind blowing fresh, rough",NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,wind speed entered in am so do not specify,NA,GG
5/26/1883,May,"Wind West South West and very fresh breeze, all day. Lay at anchor all day on board ""Chromo""",confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WSW,WSW,WSW,very fresh breeze,very fresh breeze,very fresh breeze,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
5/27/1883,May,Wind South South West commenced raining early in morning and rained hard. Lay at anchor all day in Tarpaulin Cove no light up to the fog for the day,confident,Tarpaulin Cove,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SSW,NA,NA,NA,NA,NA,rained hard,NA,NA,NA,NA,NA,NA,NA,GG,wind direction and speed entered in am as do not specify,NA,GG
5/28/1883,May,"Wind West South West fresh breeze and thick with fog, all the forenoon but in the afternoon the fog sealed but the tide was ahead and could not beat out by Gay Head",confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WSW,NA,NA,fresh breeze,NA,NA,thick with fog,fog scaled up,NA,NA,NA,NA,NA,NA,GG,wind direction entered in am as do not specify,NA,GG
5/29/1883,May,Wind SouthWest with quite a fresh breeze Got underway at 4 A.M. wind increasing got as far as Point Judith. and could get no further as the wind was blowing very heavy and rough. Kept of and went into Dutch Island Harbor. as did all other vessels that did not go into New Port which was more than 100,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SW,NA,NA,"fresh breeze, blowing very heavy, rough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,wind direction and speed entered in am as do not specify,NA,GG
5/30/1883,May,"Very moderate S.W. in morning. Got underway at Dutch Island Harbor and beat out. At 4 P.M. close into Block Island Wind South and overcast with little rain. bound out side of Long Island for Philadelphia. At 6.45 P.M. passed Montaul. wind increasing and hauling Easterly, and threatening at 9 P.M. took in both topsails, midnight blowing fresh and rough",confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SW,S,NA,moderate,NA,"blowing fresh, rough",NA,overcast,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
5/31/1883,May,This day begins with the wind South blowing fresh sea increasing and heavy rain. At 2 A.M. wind hauled a little Westerly and headed the vessel of at 7 am wind S.W. and thick with fog. kept vessel heading W. at noon wind moderate at 3 P.M. fog scaled and saw. Highland of Neversink at 6 P.M. Wind West and very moderate. Jacked ship headed S.S.West. This day ends calm and we South of Neversink,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S, SW",W,NA,blowing fresh,moderate,NA,"heavy rain, thick with fog",fog scaled up,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
6/1/1883,June,"Very moderate all day Wind Northerly, at Noon Barnegat bore W.S.W. distant 10 miles in afternoon a dead air Southerly and at sunset Barnegat bore West and at midnight it bore the same there not being any wind since sunset",confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,moderate,moderate,"moderate, no wind",NA,NA,NA,NA,NA,NA,NA,NA,GG,"unsure in bold, wind entered in am as do not specify",NA,GG
