date_mdy,month,journal_entry,transcription_accuracy,location,location_accuracy,local_place,local_place_accuracy,latitude,latitude_origin,longitude,longitude_origin,quantity,unit,item,letter,letter_from,letter_to,wind_direction_am,wind_direction_pm,wind_direction_night,wind_speed_am,wind_speed_pm,wind_speed_night,weather_condition_am,weather_condition_pm,weather_condition_night,temperature_am,temperature_pm,temperature_night,image_path,image_description,recorder,notes,noteworthy,second_check
3/19/1884,March,Wind Southerly warm loosed vessels sails Went to Lower Harbor in forenoon in boat and got stick to make boom for Chromo Jib. and in the afternoon tied sails up. today being the first time the sails has been loosed for the winter. In the evening twelve men met at my place of residence to post themselves on Masonry,confident,Lower Harbor,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,warm,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
3/20/1884,March,Wind North East and snowing all day. Work in shop cutting stove wood,confident,Winter Harbor,assumed,shop,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NE,NE,NA,NA,NA,snowing,snowing,snowing,NA,NA,NA,NA,NA,GG,NA,NA,GG
3/21/1884,March,Wind North East. Work about home in the forenoon but in the afternoon wind hauled Southerly. Went on board the Chromo and shoveled snow and commenced making boom for jib. Reed letter from Boardman Bros Calais dated 19th saying the ice was about as solid as anything during the winter did not think would break up till 15 or 20 of next month,confident,Winter Harbor,assumed,home,mentioned,NA,NA,NA,NA,NA,NA,NA,read,Boardman Bros Calais,NA,NE,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
3/22/1884,March,Wind South West and warm. hauled hay from my barn to Mrs Kingsleys sheep house In the afternoon went to District meeting to see about dividing the School house into two rooms. but the District did not agree and the School house is not to be divided by a partition running through as was in the warrant. and the meeting adjourned,confident,Winter Harbor,assumed,"barn, Mrs Kingsleys sheep house, school house",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,warm,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
3/23/1884,March,Wind South South East. Went to a Religious meeting afternoon and evening at the Hall,confident,Winter Harbor,assumed,hall,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
3/24/1884,March,"Wind Southerly and a very heavy rain in morning but beforenoon cleared up and refrained fence In the afternoon went on board ""Chromo"" to work",confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,"very heavy rain, cleared up",NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
3/25/1884,March,Wind moderate North West. Filled two casks water in forenoon and finished making boom for Chrom Jib,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
3/26/1884,March,Wind Southerly and hauled around Easterly and began to breeze up. took the yawl boat on deck to refrain also launch my new skiff that I built the past winter,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,"S, E",NA,NA,breezed up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
3/27/1884,March,Heavy Easterly and rain storm all day put swing up in shop for children,confident,Winter Harbor,assumed,shop,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,E ,E,NA,NA,NA,rain storm,rain storm,rain storm,NA,NA,NA,NA,NA,GG,NA,NA,GG
3/28/1884,March,"Wind North East rainy all day. took ""Chromo"" from her winter mornings and placed her along side the wharf and refrained her forefoot",confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,NA,NA,NA,rainy,rainy ,rainy,NA,NA,NA,NA,NA,GG,NA,NA,GG
3/29/1884,March,Wind N.N.West. and pleasant. Got ship stores on board in morning and on high water hauled to the head of Steam boat wharf. In the afternoon got underway and went into the Sand Cove,confident,Sand Cove,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NNW,NA,NA,pleasant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
3/30/1884,March,Wind Northerly fresh breeze and snow squalls,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,NA,NA,fresh breeze,NA,NA,snow squalls,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
3/31/1884,March,Wind North fresh breeze. refrained blush fence for Mrs Kingsley,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,NA,NA,fresh breeze,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
4/1/1884,April,Wind Northerly and snow squalls work about home getting ready to go away,confident,Winter Harbor,assumed,home,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,NA,NA,NA,NA,NA,snow squalls,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
4/2/1884,April,Wind NorthWest and moderate got underway at 9 A.M. to go to Sullivan. at noon the wind died out and baffled all around the compass. Anchored at Sullivan below the Falls at 3 oclock P.M.,confident,Sullivan,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,moderate,died out,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
4/3/1884,April,Wind Easterly and rainy all day Chromo dragged  small anchor so she took bottom at half tide when she floated in the afternoon made sail and went over the falls,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,E,E,NA,NA,NA,rainy,rainy,rainy,NA,NA,NA,NA,NA,GG,NA,NA,GG
4/4/1884,April,Wind North North East very fresh breeze in forenoon and showery all day. Went to Franklin to see Mr. J. P. Gordons Agent about loading stone but the wind blowing out from Mr Gordons wharf & cannot get this wharf therefore have decided to load for Portland,confident,"Franklin, Portland",mentioned,NA,NA,NA,NA,NA,NA,NA,count,stone,no letter,NA,NA,NNE,NA,NA,very fresh breeze,NA,NA,showery,showery,showery,NA,NA,NA,NA,NA,GG,NA,NA,GG
4/5/1884,April,Wind North East and showery. Hauled into Crabtree & Harveys wharf in the morning and commenced loading paving blocks for Portland and at night had in 15 blocks The blocks are to fill a Chicago contract and are going through to Chicago by Rail from Portland The freight on stone $10 per 1.000,confident,"Portland, Chicago",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,NA,NA,NA,showery,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
4/6/1884,April,"Wind North Easterly Pilot came on board in the morning and at 9 AM put sail on, and left Sullivan for Portland. Passed Bakers Island at 1PM wind hauled Northerly fine rain. passed Matinicus Rock at 9 P.M. and monhegan at midnight. wind North by West and very overcast. So ends these 24 hours",confident,"Sullivan, Portland, Bakers Island, Matinicus Rock",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,N,WN,NA,fine rain,NA,NA,NA,very overcast,NA,NA,NA,NA,NA,GG,NA,NA,GG
4/7/1884,April,Wind North by west and rainy arrived at Portland Head at 8 AM and beat into Portland. Got berth at noon and in the afternoon discharged 1700 blocks with a horse,confident,Portland ,mentioned,NA,NA,NA,NA,NA,NA,1700,count,paving block,no letter,NA,NA,WN ,NA,NA,NA,NA,NA,rainy,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
4/8/1884,April,Wind North North East. and overcast with a little rain. Worked in the forenoon discharging paving blocks but in the afternoon the wharf was blocked and did not work,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,count,paving block,no letter,NA,NA,NNE,NA,NA,NA,NA,NA,"overcast, little rain",NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
4/9/1884,April,Wind North East. overcast and showery but did not rain hard and worked all day discharging with a horse,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,NA,NA,NA,"overcast, showery",NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
4/10/1884,April,Wind Easterly and rained quite hard all day. so hard the horse did not come to work and we discharged by hand. and at 4 P.M. had them all out except about 800. which we have out in the evening when the tide was up. The Chromo had on board 14.952 a fall short by 48 blocks,confident,NA,NA,NA,NA,NA,NA,NA,NA,14952,count,paving block,no letter,NA,NA,E,NA,NA,NA,NA,NA,heavy rain,heavy rain,heavy rain,NA,NA,NA,NA,NA,GG,NA,NA,GG
4/11/1884,April,About calm in the morning hauled through the bridges then went a shore and settled for my freight. At 6 oclock PM a light air SouthWest got underway and went out of Portland for Sullivan At midnight abrest of Seguin,confident,"Sullivan, Portland, Seguin",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,calm,NA,light air,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
4/12/1884,April,Wind Westerly and fine weather. passed Matinicus Rock at 8.30 A.M. and Bar Harbor at 6 P.M. when took the wind North West. and anchored above Crabtrees Neck at 8 PM bound to Sullivan,confident,"Matinicus Rock, Bar Harbor, Crabtrees Neck, Sullivan",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,NA,NW,NA,NA,NA,fine weather,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
4/13/1884,April,Wind NorthWest. Got underway in the morning at Crabtrees Neck and went to Sullivan anchored below the falls,confident,"Crabtrees Neck, Sullivan",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
4/14/1884,April,Wind NorthWest. Agreed to load for Simpson & Abbott with block paving for New York at $20 per. At 10 AM took tug and towed over the falls at Simpson & Abbots wharf and at 2 PM commenced loading,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,count,paving block,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
4/15/1884,April,Wind South Easterly Finished loading at night. two late to get over the Falls. had on board 12.900 In the evening commenced raining,somewhat confident,Falls,mentioned,NA,NA,NA,NA,NA,NA,12900,count,paving block,no letter,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,raining,NA,NA,NA,NA,NA,GG,NA,NA,GG
4/16/1884,April,Wind South East blowing a gale and very heavy rain all forenoon. In the afternoon moderate took tug and towed over the Falls and anchored fog very thick,confident,Falls,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,blowing a gale,moderate,NA,very heavy rain ,fog very thick,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
4/17/1884,April,Wind Easterly and thick with fog. Got underway in the morning and went out of Sullivan for home fog lighted when abrest of Stone Island. at 10 AM and the wind moderated. tried to get outside of Iron Bound and wind all died out and was also rough. Got back into Stave Island Harbor and anchored at fark this day has been rainy and foggy,confident,"Sullivan, Iron Bound, Stave Island",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,"moderate, died out",NA,NA,"thick with fog, rough, foggy, rainy",NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
4/18/1884,April,Wind E.N.E thick and rainy also fresh breeze Got underway in the morning at Stave Island and went to Winter Harbor anchored in Sand cove Went in after a cook got none this day Acknowledge died for N. Hammond,confident,"Stave Island, Winter Harbor",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,ENE,NA,NA,fresh breeze,NA,NA,"thick, rainy",NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
4/19/1884,April,North Easterly wind thick and rainy Shiped GL Norwood Cook in the afternoon lay at anchor in Sand cove Winter Harbor. turned belaying pins for Chromo,confident,"Sand Cove, Winter Harbor",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,NA,NA,NA,"thick, rainy",NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
4/20/1884,April,Wind North Eaterly vessel lay at anchor in Sand cove,confident,Sand Cove,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
4/21/1884,April,very moderate wind Northerly thick with fog and rainy. Got underway at Winter Harbor for New York at noon becalmed of Bakers Island. At 3 P.M. wind breezed up North strong fog cleared. Anchored at Deer Isle at 6 P.M. In the evening rainy and thick,confident,"Winter Harbor, New York, Bakers Island, Deer Isle",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,N,NA,NA,breezed up,NA,"thick with fog, rainy",fog cleared,"rainy, thick",NA,NA,NA,NA,NA,GG,NA,NA,GG
4/22/1884,April,Wind Northerly fresh breeze got underway at Deer Isle at daylight and went out. At noon becalmed 5 miles west from Monhegan In the afternoon at 2 oclock wind breezed up W.S. West. and hauled Northerly at midnight becalmed think we are about half way from Monhegan to Cape Ann. So ends these 24 hours,confident,"Deer Isle, Monhegan, Cape Ann",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,WSW,N,fresh breeze,breezed up,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
4/23/1884,April,Chromo becalmed about half way from Monhegan to Thatchers Island. At 3 AM wind breezed up Westerly. at 11 AM saw Cape Cod noon becalmed afternoon wind Southerly. Saw the Sch Kalmer Capt H.E. Tracy. the small boat was put over board and went on board stayed to supper & went back on board Chromo. Not liking the looks of the weather we lay by between Race point and Cape Cod untill 11 P.M. when made sail. midnight abrest of the Old Cape Light,confident,"Monhegan, Thatchers Island, Cape Cod, Old Cape",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,S,NA,NA,NA,NA,"W, S",NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
4/24/1884,April,This day begins with the wind Southerly but a day light becalmed between the Old Cape Light and Naucetts In the afternoon moderate Easterly Passed by the Pollock Rip Light Ship at 5 oclock in the afternoon and the Handkerchief at 8P.M. At 10 PM heavy rain thick and very dark. At midnight Abrest of Cape Poge Wind North East and rainy So ends these 24 hours,confident,"Old Cape Light, Pollock Rip, Handkerchief, Cape Poge",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,moderate,NA,NA,NA,"heavy rain, thick",NA,NA,NA,NA,NA,GG,NA,NA,GG
4/25/1884,April,Wind North East and very dark with rain. Passed Vineyard Haven at once oclock A.M. Tarpaulin Cove at 2 AM Vineyard Sound Light Ship at 4 oclock AM. weather cleared up And at 10 AM Passed through the Race into Long Island Sound. At midnight becalmed thick with fog and rain. heard the whistle on Falkners Island bearing North and the tide turning a head,confident,"Vineyard Haven, Tarpaulin Cove, Long Island Sound, Falkner Island",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,NA,NA,NA,rain,NA,"thick with fog, rain",NA,NA,NA,NA,NA,GG,NA,NA,GG
4/26/1884,April,At day light a little wind from the North. and at 6 AM got back abrest of Falkners Island where we were at midnight wind breezing and hauling Easterly passed Eatons Neck at 12.45 PM Execution Rocks at 3 PM Frogs Point at 4PM and anchored at Rickers Island at 5 P.M. at dark calm,confident,"Falkners Island, Eatons Neck, Execution Rock, Frogs Point, Rickers Island",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,NA,E,breezing,NA,calm,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
4/27/1884,April,Wind SouthEasterly Towed through the Gates from Rickers Island to Jersey Flats,confident,Rickers Island,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
4/28/1884,April,Wind South South East Went on shore at N.Y. to find out where to haul in. and in the afternoon Got to the dock out side of another vessel up the North River to manhattanville at the foot of 134th St but will have to wait for another vessel to discharge,confident,N.Y.,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
4/29/1884,April,Wind NorthWest. Chromo lying outside of another vessel waiting for her turn to discharge Went to town and got a coal order to load at Weehawker for Ipswick at $1.05 per ton and discharged,confident,Weehawker,mentioned,NA,NA,NA,NA,NA,NA,1,order,coal,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
4/30/1884,April,"Wind NorthWest and fresh breeze. Got into the wharf in the forenoon, and in the afternoon commenced discharging stone",confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,count,stone,no letter,NA,NA,NW,NA,NA,fresh breeze,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
5/1/1884,May,Wind South East Chromo all discharged before noon and in the afternoon went to the coal dock at Weehawken to load with coal for Ipswich freight $1.05 and disch Get two checks on the Marine National Bank one for $100 No 7848 for Owner of Chromo and one for $20 No 78.49 to send to my wife,confident,Weehawken,mentioned,NA,NA,NA,NA,NA,NA,NA,count,coal,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
5/2/1884,May,Wind South East Sent check from the Marine National Bank to my wife No 7849 Chromo receiving coal all day from canal boats,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,count,coal,no letter,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
5/3/1884,May,Wind Westerly Finished loading coal at Weehawken at 10 AM and took boat to Haboken where the tow was made up and in the afternoon towed through the Gates Wind hauling Southerly at 8 oclock PM passed Eatons Neck and at 10 P.M. passed the middle ground when the wind died out. and midnight no wind,confident,"Eatons Neck, Weehawken, Haboken",mentioned,NA,NA,NA,NA,NA,NA,NA,count,coal,no letter,NA,NA,W,S,NA,NA,died out,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
5/4/1884,May,Very moderate South Westerly wind and thick with smoke no land to be seen. At 1.30 in forenoon vessel took bottom and stopped. The small boat was put out and it was ascertained the vessel was on the Northern part of a shovel and the tide nearly down. Soon after the smoke cleared and we saw Hortons Point bearing ENE. On the flood tide wind breezed up W.SW and the vessel being headed from the shoal that when the tide got up at 4 P.M. she came of without any damage. Passed the Little Gull Light. at the Race at 9 oclock P.M. the sky very cloudy wind moderate showery. At midnight abrest of Watch Hill. So much smoke cannot see a great way so ends these 24 hours.,confident,"Hortons Point, Little Gull Light, Watch Hill",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,"SW, WSW",NA,NA,"very moderate, breezed up",NA,moderate,NA,NA,showery,NA,NA,NA,NA,NA,GG,NA,NA,GG
5/5/1884,May,Wind South South West. Passed Block Island at 3 A.M. And the Vineyard Sound at 11 AM Then the wind baffling easy way some times calm. Anchored in Tarpaulin Cove at dark,somewhat confident,"Block Island, Vineyard Sound, Tarpaulin Cove",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SSW,NA,NA,"baffling, calm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
5/6/1884,May,Wind Easterly and foggy Got underway in the Morning to beat to Vineyard Haven. but before we got there the tide turned to run Westerly and although the wind breezed up did not get into Vineyard Haven untill the tide turned Easterly in the afternoon then fresh breeze and raining hard,confident,Vineyard Haven ,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,"breezed up, fresh breeze",NA,NA,"foggy, raining hard",NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
5/7/1884,May,Wind Easterly fresh breeze and in the afternoon heavy rain At night let go the second anchor,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,fresh breeze,NA,NA,NA,heavy rain,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
5/8/1884,May,"Wind Easterly thick with fog and rain Lay at anchor all day in Vineyard Haven. At night wind N.N. East. On going a shore to dat took up a Boston paper and there learned that the two checks I had got at the Marine Natural, Bank in N.Y. were considered worthless as the Bank had failed",confident,"Vineyard Haven, N.Y.",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NNE,NA,NA,NA,thick with fog,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
5/9/1884,May,Tremendous heavy thunder and rain just before day light at 8 am wind northerly and got underway at 9 AM and went out of Vineyard Haven. At noon took wind SouthWest Passed Cross Rip Light Ship at one P.M. and Handkerchief Light Ship at 3 PM. Passed Pollock Rip at 4.10 PM Nausett at 7 PM and the Old Cape at 8.40 PM. At midnight a little more than halfway over to Thatchers Island. The sky full of fog so ends these 24 hours,confident,"Vineyard Haven, Cross Rip Shoa, Pollock Rip, Handkerchief, Thatchers Island, Old Cape, Nausett",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,SW,NA,NA,NA,NA,"heavy thunder, rain",NA,thick fog,NA,NA,NA,NA,NA,GG,NA,NA,GG
5/10/1884,May,Wind South West and overcast at 5.30 AM at the mouth of Ipswick River set colors for Pilot. and at 8 am one came on board and waited until 10 am for the ride to get up and went in over the bar and anchored at 11 A.M. Took the little boat and rowed to Ipswick a distance of the Miles to report get letters Re. Heavy thunder showers the remainder of the day. Made arrangements with Capt of tug boat to tow Chromo up first chance Reed letter from H.W. Baker an Attorney in Boston requesting the immediate payment of Chromo tow bill for towing on the Hennebee in Nov. 1883. Whereas it had been agreed in writing that the towage shovels be paid by the shippers of lumber,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,read,H.W. Baker,NA,SW,NA,NA,NA,NA,NA,heavy thunder shower,heavy thunder shower,heavy thunder shower,NA,NA,NA,NA,NA,GG,NA,NA,GG
5/11/1884,May,Wind West North West Fresh breeze Took steam boat and towed from the Motuh of Ipswich River to the town of Ipswich. hauled into the wharf above the one where we are going to discharge as the Schr Mark Gray to discharge coal and we must wait our turn,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,count,coal,no letter,NA,NA,WNW,NA,NA,fresh breeze,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
5/12/1884,May,Wind Northwest fresh breeze lay at the wharf in Ipswich waiting for the Schr Mark Gray to discharge Telegraphed to W.H. Juvett & Co Gardiner Me to Setttle the Chromo's tow bill and save expense. Got answer they would attend to it at once,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,fresh breeze,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
5/13/1884,May,Wind Northerly and went around Easterly When the tide was up in the afternoon. The Sch Mark Gray was discharged and we took her place and scevedores commenced to discharge at 3 P.M. In the evening went to the Skating Rink Ipswich Mass,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,"N, E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
5/14/1884,May,Wind North East and in the forenoon heavy rain. but the Stevedores went to work discharging coal. afternoon cleared up,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,count,coal,no letter,NA,NA,NE,NA,NA,NA,NA,NA,heavy rain,cleared up,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
5/15/1884,May,Wind NorthWest in the morning. Chromo was discharged at 9 oclock A.M. Settled for freight At noon got ship stones at at 2 oclock in the afternooon took tow boat and towed from Ipswich to Sea. Wind struck South East and gradually hauled back Westerly. At 8.30 passed Boon Island Leidge At midnight abrest of Cape Elizabeth when the wind Struck South,confident,"Boon Island, Cape Elizabeth",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,"SE,W",S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
5/16/1884,May,Wind South and overcast At 6 oclock AM Passed Monhegan bound to Winter Harbor Me. At 8 AM passed White Head and 12 oclock M passed Bass Harbor and anchored at Winter Harbor at 2 P.M. At night rainy,confident,"Monhegan, Winter Harbor, Bass Harbor",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,overcast,NA,rainy,NA,NA,NA,NA,NA,GG,NA,NA,GG
5/17/1884,May,Wind Southerly lay at anchor at Winter Harbor as I did not want to go away to stop over sunday. Put up notices to warn people against crossing the fields where ever they like,confident,Winter Harbor,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
5/18/1884,May,Wind North West and very fresh breeze to much wind to beat to Sullivan if I wanted to go,confident,Sullivan,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,very fresh breeze,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
5/19/1884,May,Calm in the morning Got underway and when the wind breezed up went to Sullivan to have some work done on Chromo and to load after the work was done,confident,Sullivan,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,"calm, breezed up",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
5/20/1884,May,Wind Southerly Took small boat and went to Franklin and got a stick to make a new head on mainmast and telegraphed to John C. Reed of Ellsworth to come tomorrow mom and take the mast out,confident,"Franklin, Ellsworth",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
5/21/1884,May,Wind South East & raining in torrents all forenoon. At one pm held up the Riggor commenced putting up shears to take the mainmast out as the mast head is very rotten. A caulken also began spinning oakum getting ready & caulk,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,NA,NA,NA,rained in torrents,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
5/22/1884,May,Wind Southerly and thick with fog. Took mainmast out Chromo in the forenoon. And in the afternoon commenced splicing the head,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,thick with fog,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
5/23/1884,May,Wind South East and raining all day. done nothing toward putting a new head on mast but repaired the Crosstree in shop at Sullivan,confident,Sullivan,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,NA,NA,NA,raining,raining,raining,NA,NA,NA,NA,NA,GG,NA,NA,GG
5/24/1884,May,Wind Southerly and showery most all day but worked on mast head,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,S,S,NA,NA,NA,showery,showery,showery,NA,NA,NA,NA,NA,GG,NA,NA,GG
5/25/1884,May,Wind NorthWest in forenoon and Southerly in the afternoon. Chromo laid at the wharf in Sullivan,confident,Sullivan,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
