date_mdy,month,journal_entry,transcription_accuracy,location,location_accuracy,local_place,local_place_accuracy,latitude,latitude_origin,longitude,longitude_origin,quantity,unit,item,letter,letter_from,letter_to,wind_direction_am,wind_direction_pm,wind_direction_night,wind_speed_am,wind_speed_pm,wind_speed_night,weather_condition_am,weather_condition_pm,weather_condition_night,temperature_am,temperature_pm,temperature_night,image_path,image_description,recorder,notes,noteworthy,second_check
03/24/1874,March,The wind North West very heavy breeze and very cold let go second anchor,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,very heavy breeze,NA,NA,cold,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
03/25/1874,March,The wind South West blew very heavy got provisions on board ready to sail.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,very heavy blow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
03/26/1874,March,The wind South West with heavy sea cut wood at home.,confident,Winter Harbor,mentioned,Home,mentioned,NA,NA,NA,NA,NA,NA,wood,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
03/27/1874,March,The wind West heavy breeze work in shop.,confident,Winter Harbor,mentioned,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,NA,NA,heavy breeze,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
03/28/1874,March,The wind out South snow in morning went floundering in afternoon,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,snow,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
03/29/1874,March,The wind North West heavy breeze more moderate at night left home at sunset got to N.E. Harbor at 2 midnight.,confident,"Winter Harbor, Northeast Harbor",mentioned,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,heavy breeze,NA,moderate,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
03/30/1874,March,The wind South W. by W. snow squalls. Left. N.E. Harbor at 7 AM got to Buckle Isle at noon.,confident,"Northeast Harbor, Buckle Island",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SWW,NA,NA,NA,NA,NA,snow squalls,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"WD, DD, LN"
03/31/1874,March,The wind W.N.W. heavy breeze layed in Buckle Isle went clamming very cold.,confident,Buckle Island  ,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,WNW,NA,NA,heavy breeze,NA,NA,very cold,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"WD, DD"
04/01/1874,April,The wind Northerly in forenoon. came out of Buckle Isle in morning. The wind Southerly in afternoon anchored in Rockland at 5 PM,confident,"Buckle Island, Rockland ",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
04/02/1874,April,The wind Southerly hauled into William's and Dean's wharf and discharged deck load,confident,Rockland  ,mentioned,William's and Dean's Wharf,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,"changed Williams to William's, changed Deans to Dean's",,"DD, LN"
04/03/1874,April,The wind Southerly finished onloading at noon settled for wood at 4 PM left Rockland for home at 11 PM very moderate.,confident,Rockland,assumed,WIlliam's and Dean's Wharf,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,very moderate,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
04/04/1874,April,The wind N.N.W. half way from Owl's head at the Fiddler at daylight anchored at Fox Island at 9 am. got under way again at one PM with the wind N.N.W. anchored at Bass Harbor at 4,confident,"Owls Head, Fox Islands, Bass Harbor",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NNW,NNW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"WD, DD, LN"
04/05/1874,April,The wind Westerly got under way at 10 AM stoped at Cranberry Isles until 3 PM went to N.E. Harbor got my wife and came home at dark,confident,"Bass Harbor, Cranberry Isles, Northeast Harbor, Winter Harbor",assumed,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
04/06/1874,April,The wind S.S.E. in morning thick with snow. got some dunnage out of the vessel,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SSE,NA,NA,NA,NA,NA,thick snow,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
04/07/1874,April,The wind Southerly wrote letter to Josiah Smallidge,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,write,NA,Josiah Smallidge,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
04/08/1874,April,The wind Southerly very moderate got coal out of vessel and brought scow around to the shore to get wood in,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,very moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"WD, DD, LN"
04/09/1874,April,The wind N.N.E. snow all forenoon cleared up in afternoon and got one scow load of wood from Whites Landing ,confident,Winter Harbor,assumed,"Home, Whites Landing, Home",assumed,NA,NA,NA,NA,1,scow load,wood,no letter,NA,NA,NNW,NA,NA,NA,NA,NA,NA,snow  ,NA,NA,NA,NA,NA,NA,ER,NA,,"WD, DD, LN"
04/10/1874,April,The wind Easterly thick of snow good breeze mended furniture in Shop,confident,Winter Harbor,mentioned,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,good breeze,NA,NA,NA,thick snow,NA,NA,NA,NA,NA,NA,ER,NA,,"WD, DD, LN"
04/11/1874,April,The wind Southerly and warm turned Lounge legs for Chas Pendleton snow in afternoon.,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,warm,snow,NA,NA,NA,NA,NA,NA,ER,NA,,"WD, DD, LN"
04/12/1874,April,The wind N.N.W good breeze.,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NNW,NA,NA,good breeze,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
04/13/1874,April,The wind about North very pleasant gave the Amulet up to Capt. Thomas Hammond hired $25 of C. Stevens,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,NA,NA,very pleasant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
04/14/1874,April,The wind Southerly walked to West Gouldsboro took stage to Ellsworth to settle account of Benj. Rand.,confident,"Winter Harbor, West Gouldsboro, Ellsworth",mentioned,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
04/15/1874,April,The wind Southerly settled the Estate of Benj. Rand. staid at City Hotel,confident,Ellsworth  ,mentioned,City Hotel,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"WD, DD, LN"
04/16/1874,April,The wind N.N.W. Took stage at Ellsworth to West Gouldsboro and walked home.,confident,"Ellsworh, West Gouldsboro, Winter Harbor",mentioned,"City Hotel, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NNW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
04/17/1874,April,The wind N.N.East AM And southerly in afternoon thick snow six inches of snow fell,confident,Winter Harbor,mentioned,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NNE,S,NA,NA,NA,NA,thick snow,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
04/18/1874,April,The wind southerly and warm made caulking mallet and fixed dora getting ready to go across to Cranberry Isles after the Sea Flower. Went to Lodge of Good Templars was Worthy Chief protem,confident,Winter Harbor,assumed,"Home, Shop, Lodge of Good Templars, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"WD, DD, LN"
04/19/1874,April,The wind southerly fresh breeze took dinner with Capt. Thomas Smallidge,confident,Winter Harbor,assumed,"Home, Thomas H. Smallidge's, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,changed breezs to breeze,,"DD, LN"
04/20/1874,April,The wind N.East went to Cranberry Isles in dora after Sea Flower increased and blew heavy in afternoon,confident,"Winter Harbor, Cranberry Isles",assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,NA,heavy blow,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"WD, DD, LN"
04/21/1874,April,The wind Easterly and very rough took the Sea Flower from the wharf and let her lay at anchor.,confident,Cranberry Isles,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,very rough,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"WD, DD, LN"
04/22/1874,April,The wind North West came home in morning hauled into the wharf in afternoon,confident,"Cranberry Isles, Winter Harbor",assumed,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,changed whars to wharf,,"DD, LN"
04/23/1874,April,The wind very moderate to the S.S.E. Wrote letter to Saml. Libby and work on board vessel,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,write,NA,Samluel Libby,SSE,NA,NA,very moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"WD, DD, LN"
04/24/1874,April,Calm in morning with snow. The wind South West in afternoon wrote letter to L. D. Parsons Bangor William and Dean Rockland for freight also William Stevens Machias. ,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,write,NA,"L. D. Parsons, William and Dean, William Stevens",NA,SW,NA,calm  ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"WD, DD, LN"
04/25/1874,April,The wind Southerly and warm worked all day with Wm. Guptill caulking Sea Flower went to Lodge of Good Templars and Elected officers,confident,Winter Harbor,assumed,"Home, Lodge of Good Templars, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,S,S,NA,NA,NA,warm,warm,warm,NA,NA,NA,NA,NA,ER,NA,,"WD, DD, LN"
04/26/1874,April,The wind East and very heavy blow with snow and rain.,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,very heavy blow,NA,NA,"snow, rain",NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
04/27/1874,April,The wind North good breeze snow storm cleared up in the afternoon walked to Prospect to Custom House to get the Sea Flower's papers Endorsed,confident,"Winter Harbor, Prospect, Winter Harbor",mentioned,"Home, Custom House, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,NA,NA,good breeze,NA,NA,snow storm,clear,NA,NA,NA,NA,NA,NA,ER,changed Flowers to Flower's,,"DD, LN"
04/28/1874,April,The wind W.N.West in fore noon S.West at night. worked caulking Sea Flower.recd letter from L. D.Parsons.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,read,L. D. Parsons,NA,WNW,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
04/29/1874,April,The wind East heavy rain all day made ladder and belaying pins for vessel,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,"ladder, pins",no letter,NA,NA,E,NA,NA,NA,NA,NA,heavy rain,heavy rain,heavy rain,NA,NA,NA,NA,NA,ER,NA,,"WD, DD, LN"
04/30/1874,April,The wind South West heavy breeze with snow squalls all day work on board vessel. ,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,heavy breeze,NA,NA,snow squalls,snow squalls,snow squalls,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
05/01/1874,May,The wind W.S.W. finished caulking vessel.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,WSW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
05/02/1874,May,The wind Westerly fine day work on board vessel getting ready to go away. Went to Lodge of G. T. Installed Officers.,confident,Winter Harbor,assumed,"Home, Lodge of Good Templars, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,NA,NA,NA,NA,NA,fine,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
05/03/1874,May,The N.N.E. clear wind. N.N.W. in afternoon.,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NNE,NNW,NA,NA,NA,NA,clear,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
05/04/1874,May,The wind N.N.W. and very pleasant hauled from the wharf into the Harbor and put Bed clotes and chest on board.,confident,Winter Harbor,assumed,"Home, Wharf, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NNW,NA,NA,NA,NA,NA,very pleasant,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
05/05/1874,May,The wind N.W and S.W work on board vessel gettin ready to go away,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,"NW, SW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
05/06/1874,May,The wind South West filled water cask and got wood on board Shiped crew,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
05/07/1874,May,The wind N.N.W. fore noon Left home for Bangor at 8 oclock got to Ship and Barge at noon -calm - then the wind South West. Anchored at Islesboro. at sunset,confident,"Winter Harbor, Islesboro",assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NNW,SW,NA,calm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,"changed & to and, includes 2 - in journal entry",,"WD, DD, LN"
05/08/1874,May,The wind Southerly got underway at daylight got to Bangor at 2 P.M. chattered to go to Lynn with slabs wrote letter home,confident,"Islesboro, Bangor, Lynn",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,write,NA,Home,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"WD, DD, LN"
05/09/1874,May,The wind Southerly commenced  loading,confident,Lynn,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
05/10/1874,May,The wind out Southerly wrote letter home.,confident,Lynn,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,write,NA,Home,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"WD, DD, LN"
05/11/1874,May,The wind Northerly worked loading,confident,Lynn,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
05/12/1874,May,The wind N.West warm finished loading.,confident,Lynn,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
05/13/1874,May,The wind South West getting ready for Sea bent gaft top sail put on topmast rigging rove fore throat halliards etc,confident,Lynn,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,changed &c to etc.,,"WD, DD, LN"
05/14/1874,May,The wind North West Towed down river anchored in Seal Harbor at dark,confident,"Lynn, Seal Harbor",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
05/15/1874,May,The wind South West got underway and went back to Rockland after medicine for Edmund Grover,confident,"Seal Harbor, Rockland",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
05/16/1874,May,The wind Easterly and rainy all day got underway in morning and anchored in Herring Gut at noon,confident,"Rockland, Herring Gut",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,rainy,rainy,rainy,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
05/17/1874,May,The wind South West and thick of fog. Layed in herring Gut.,confident,Herring Gut,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,thick fog,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
05/18/1874,May,The wind Eastly and moderate came out of Herring Gut in the morning and anchored Portland at 9 pm. raining. ,confident,"Herring Gut, Portland",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,moderate,NA,NA,NA,NA,rain,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
05/19/1874,May,The wind South East and foggy in forenoon westerly and clear at night came out of Portland at 6pm calm all night wrote letter home,confident,Portland,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,write,NA,Home,SE,NA,W ,NA,NA,calm,foggy ,NA,clear,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
05/20/1874,May,Calm all the forenoon S.S.E. and overcast in the afternoon went into Portsmouth at 6 oclock in the afternoon.,confident,"Portland, Portsmouth",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,SSE,NA,calm,NA,NA,NA,overcast,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
05/21/1874,May,The wind S.S.East fresh breeze with rain layed in Portsmouth.,confident,Portsmouth,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SSE,NA,NA,fresh breeze,NA,NA,rain,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
05/22/1874,May,The wind North West came out of Porthsmouth in morning and anchored inside of Nahant,confident,"Portsmouth, Nahant",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
05/23/1874,May,The wind Westerly took pilot and went to Lynn not water enough and took of one scow load to lighten her in,confident,"Nahant, Lynn",mentioned,NA,NA,NA,NA,NA,NA,1,scow load,wood,no letter,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"WD, DD, LN"
05/24/1874,May,The wind South West hauled into the wharf wrote letter home.,confident,Lynn,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,write,NA,Home,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"WD, DD, LN"
05/25/1874,May,Discharged boat the wind South West.,confident,Lynn,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
05/26/1874,May,The wind Southerly hauled from the wharf got caught on flats and layed the tide The wind hauled to the N.W. and came of at 6 oclock PM and set sail for home,confident,Lynn,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
05/27/1874,May,The wind Northerly in forenoon Abrest of Isles of Shoals at day light The wind hauled around South in afternoon and moderate at dark Seguin light bore N.E and Cape Elizabeth lights bore North West.,confident,"Isles of Shoals, Seguin Island, Cape Elizabeth",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,S,NA,NA,NA,moderate,NA,NA,NA,NA,NA,NA,NA,NA,ER,read journal entry location information is about locations close to his boat ,,"WD, DD, LN"
05/28/1874,May,The wind S.S.W. abrest of Seguin at day light and at Bass Harbor at dark very moderate.,confident,"Seguin Island, Bass Harbor",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SSW,NA,NA,NA,NA,NA,NA,very moderate,NA,NA,NA,NA,NA,NA,ER,NA,,"WD, DD, LN"
05/29/1874,May,Calm in morning in Frenchman's Bay at day light the wind breezed up E.N.E. got in Winter Harbor at 8 oclock A.M.,confident,"Bass Harbor, Frenchman Bay, Winter Harbor",assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,ENE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,changed Frenchmans to Frenchman's,,"WD, DD, LN"
05/30/1874,May,The wind out Southerly worked apart of fore noon farming for the first time in 1874,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
05/31/1874,May,The wind South Easterly foggy thunder and lighten at nights with rain.,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,"foggy, thunder, lightning, rain",NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
06/01/1874,June,The wind North East work farming,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
06/02/1874,June,The wind Northerly in forenoon S.W. afternoon got provisions on board in fore noon work farming in afternoon,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"WD, DD, LN"
06/03/1874,June,The wind Southerly went up to West Gouldsboro in vessel after timber for J. F. Kingsley got back by Stave Island at dark,confident,"Winter Harbor, West Gouldsboro, Stave Island",mentioned,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"WD, DD, LN"
06/04/1874,June,"The wind South West and rough got under way at Stave Island at 3 am, got home in afternoon and rafted apart of the timber ashore foggy",confident,"Stave Island, Winter Harbor",mentioned,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,rough,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,ER,NA,,"WD, DD, LN"
06/05/1874,June,The wind Southerly and foggy rafted the remainder of the timber ashore and made a spoke for the vessel's wheel,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,ER,changed vessels to vessel's,,"DD, LN"
06/06/1874,June,The wind Easterly and moderate foggy and rainy made a rudder for the Sea Flower's Yawl boat,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,moderate,NA,NA,"rainy, foggy",NA,NA,NA,NA,NA,NA,NA,ER,changed Flowers to Flower's,,"WD, DD, LN"
06/07/1874,June,The wind Easterly and foggy.,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
06/08/1874,June,The wind Southerly and foggy. went to Bar Harbor in boat with J. F. Kingsley got back at 5. P.M. The wind came N.W. got The Sea Flower under way and started for Calais passed Petit manan at 9 PM and Moose peak at 12.,confident,"Winter Harbor, Bar Harbor, Winter Harbor, Petit Manan, Moose Peak",mentioned,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,ER,changed mena to manan,,"WD, DD, LN"
06/09/1874,June,The wind North East abrest of Little River. at 6 .AM. West Qaddy at 12 AM and anchored at the Ledge above the Devil's Head in Calais River at dark,confident,"Little River, West Quoddy, Devil's Head, Calais",mentioned,Ledge above Devil's Head,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,"changed M to AM, changed devils to devil's. ledge referring to ledge above devils head",,"WD, DD, LN"
06/10/1874,June,The wind South Easterly and clear got to Calais at 9 oclock A.M. and chartered to go to Salem Mass with lumber got a wharf berth at night,confident,"Calais, Salem",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"WD, DD, LN"
06/11/1874,June,The wind North West Commenced loading and got a hold full,confident,Salem  ,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
06/12/1874,June,The wind South Easterly and rainy all day finished loading.,confident,Salem  ,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,NA,NA,NA,rainy,rainy,rainy,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
06/13/1874,June,The wind North West got under way at 10 A.M. and went down the river abrest at Sail rock of West Quaddy at sunset moderate all night,confident,"Salem, Sail Rock, West Quoddy",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
06/14/1874,June,The wind westerly beat up the shore and got in home at Sunset,confident,"West Quoddy, Winter Harbor",assumed,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,NA,,"DD, LN"
