date_mdy,month,journal_entry,transcription_accuracy,location,location_accuracy,local_place,local_place_accuracy,latitude,latitude_origin,longitude,longitude_origin,quantity,unit,item,letter,letter_from,letter_to,wind_direction_am,wind_direction_pm,wind_direction_night,wind_speed_am,wind_speed_pm,wind_speed_night,weather_condition_am,weather_condition_pm,weather_condition_night,temperature_am,temperature_pm,temperature_night,image_path,image_description,recorder,notes,noteworthy,second_check
03/18/1873,March,The wind W.N.W at work in shop done some turning for Reuben Rand and working on boat,confident,Winter Harbor,mentioned,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,WNW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
03/19/1873,March,The wind very moderate to the N.E calm in the afternoon with snow. work in shop ,confident,Winter Harbor,mentioned,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,very moderate,calm,NA,NA,snow,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
03/20/1873,March,The wind E.N.E went gunning with J. F. Kingsley at Turtle Island Ledges got four coots,confident,"Winter Harbor, Turtle Island, Winter Harbor",mentioned,"Home, Turtle Island Ledges, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,ENE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
03/21/1873,March,The wind E by North blowing very heavy with rain two vessels went ashore in the Harbor. timbered out the boat,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,EN  ,NA,NA,heavy blow,NA,NA,rain,NA,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
03/22/1873,March,The wind West and warm Recd letter from C. C. Burrill done turning for R. Rand filed saw for Chas Norris got out gunnels for boat went to Lodge of G. T. paid C. Steven $60 for G. W. Tracy,confident,Winter Harbor,assumed,"Home, Shop, G. T. 's Lodge, Home",assumed,NA,NA,NA,NA,NA,NA,NA,read,Charles C. Burrill,NA,W,NA,NA,NA,NA,NA,warm,NA,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
03/23/1873,March,The wind S.W moderate staid at home,confident,Winter Harbor,mentioned,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
03/24/1873,March,The wind N.W. cold registered a letter to Henry Sargent Sargentville $48.97 and one to C. C. Burrill Ellsworth $40.00 done turning for R. Rand and Banks Summer,confident,Winter Harbor,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,cold,NA,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
03/25/1873,March,"The wind very moderate to the N.W put gunnels on boat and risings recd letter from Geo. W. Butler, C. C. Burrill",confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,read,"George W. Butler, Charles C. Burrill",NA,NW,NA,NA,very moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
03/26/1873,March,The wind E by No rain by spells. ceiled up boat and made flat form,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,EN,NA,NA,NA,NA,NA,rain spells,NA,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
03/27/1873,March,The wind N.W. blowed very heavy made stern sheets filed wood saws done turning for R. Rand commenced kneeing off,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,heavy blow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
03/28/1873,March,The wind South West work in shop kneeing of the boat. Went to district meeting in Evening,confident,Winter Harbor,mentioned,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
03/29/1873,March,The wind South West in morning SSE in afternoon and rained heavy. Fresh breeze put top gunnels on boat recd letters from C. C. Burrill and Geo. N. Loomis,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,read,"Charles C. Burill, George N. Loomis",NA,SSW ,SSE,NA,fresh breeze,NA,NA,NA,heavy rain,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
03/30/1873,March,The wind SE in forenoon with rain N.W. in afternoon and cleared of,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NW,NA,NA,NA,NA,rain,clear,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
03/31/1873,March,The wind East snow and rain in the afternoon work on board A. G Brooks Wrote letter to Geo Tracy G. W. Butter and Town Clerk,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,write,NA,"George Tracy, George W. Butter, Town Clerk",E,NA,NA,NA,NA,NA,snow,rain,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
04/01/1873,April,The wind N.W. and pleasant work on A. G. Brooks making chock dinner at Thomas Smallidge ,confident,Winter Harbor,assumed,"Home, Thomas H. Smallidge's, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,pleasant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
04/02/1873,April,The wind E with rain work on A. G. Brooks dinner at T. Smallidge recd letter from Henry W. Sargent Sargent Sargentville,confident,Winter Harbor,assumed,"Home, Thomas H. Smallidge's, Home",assumed,NA,NA,NA,NA,NA,NA,NA,read,Henry W. Sargent,NA,E,NA,NA,NA,NA,NA,rain,NA,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
04/03/1873,April,The wind southerly work on A. G. Brooks dinner at T. Smallidge,confident,Winter Harbor,assumed,"Home, Thomas H. Smallidge's, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
04/04/1873,April,The wind N.W. work on A. G. Brooks dinner at T. Smallidge's. paid Emmily Mason $.75,confident,Winter Harbor,assumed,"Home, Thomas H. Smallidge's, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SO,changed Smallidges to Smallidge,,"DD, LN"
04/05/1873,April,The wind N.W. finish work on A. G. Brooks dinner at T. Smallidge's acknowledged P Oappare documents for C. Stevens,somewhat confident,Winter Harbor,assumed,"Home, Thomas H. Smallidge's, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SO,"changed Smallidges to Smallidge, unsure in bold also from transcript",,"DD, LN"
04/06/1873,April,The wind Easternly rainy in the afternoon but moderate,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,moderate,NA,NA,rainy,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
04/07/1873,April,The wind Southernly hired of Mary A. Rosebook $100. hired of C. Stevens $41.00 took up a note of $100 of A. J. Gerrish acknowledge deed at G. W. Tracy place took dinner at A. J. Gerrish house,confident,Winter Harbor,assumed,"Home, G. W. Tracy's, A. J. Gerrish's, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
04/08/1873,April,The wind S.Easterly moderate rain paid Wm. Rand 3.00 took R. Hammond note for 35.00 payable first of Oct ,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,NA,NA,NA,moderate rain,NA,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
04/09/1873,April,The wind N.E. went to Cranberry Isles in the Blackwarrier dinner at Henry Furnalds supper at Thomas Bunker's Lodging at the same,confident,"Winter Harbor, Cranberry Isles",assumed,"Home, Henry Furnald's, Thomas Bunker's",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
04/10/1873,April,The wind E. rain heavy breakfast at Thomas Bunker's dinner at the same supper and Lodging at Enoch Spurlings,confident,Cranberry Isles,assumed,"Thomas Bunker's, Enoch Spurling's",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,heavy rain,NA,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
04/11/1873,April,The wind south west breakfast at Enoch Spurlings started for home at 11 A.M. in the Schr Neptune rowed home from schooner head in dora went without dinner got home at 3.PM supper at home,confident,"Cranberry Isles, Winter Harbor",assumed,"Enoch Spurling's, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
04/12/1873,April,The wind Eastward went on Iron Bound to work for Galen Smith dinner and supper at his house came home rain and blowed heavy in Evening recd letter from Thomas Bunker,confident,"Winter Harbor, Iron Bound, Winter Harbor",mentioned,"Home, Galen Smith's, Home",assumed,NA,NA,NA,NA,NA,NA,NA,read,Thomas Bunker,NA,W,NA,NA,NA,heavy blow,NA,NA,heavy rain,NA,NA,NA,NA,NA,NA,SO,assume W for Eastward am,,"DD, LN"
04/13/1873,April,The wind E.N.E blew heavy rain by spells,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,ENE,NA,NA,heavy blow,NA,NA,rain spells,NA,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
04/14/1873,April,The wind N.Easternly snow and rain moderately went on Iron Bound work for Galen Smith repairing boats dinner and supper at his house came home recd $3.50 wrote letter to G. W. Butter,confident,"Winter Harbor, Iron Bound, Winter Harbor",mentioned,"Home, Galen Smith's, Home",assumed,NA,NA,NA,NA,NA,NA,NA,read and write,NA,George W. Butter,NE,NA,NA,NA,NA,NA,"moderate snow, moderate rain",NA,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
04/15/1873,April,The wind N.E misty made nurse lamp hewed stick timber,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,NA,NA,NA,misty,NA,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
04/16/1873,April,The wind N.N.E clear went to Ellsworth in stage dinner at E. Kingsley supper and lodging at City Hotel,confident,"Winter Harbor, Ellsworth",mentioned,"Home, Edward Kingsley's, City Hotel",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NNE,NA,NA,NA,NA,NA,clear,NA,NA,NA,NA,NA,NA,NA,SO,changed & to and,,"DD, LN"
04/17/1873,April,The wind to the westward filed bond to sell real Estate of Benj. Rand breakfast dinner supper and Lodging at City Hotel,confident,Ellsworth,assumed,City Hotel,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SO,"changed & to and, assumed E for Westward am",,"DD, LN"
04/18/1873,April,The wind Eastward snow and rain moderate came to West Gouldsb in stage dinner and supper at Saml Woods Lodging at J. Shaws ,confident,"Ellsworth, West Gouldsboro",assumed,"City Hotel, Samuel Wood's, John Shaw's",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,NA,NA,NA,NA,NA,"moderate snow, moderate rain",NA,NA,NA,NA,NA,NA,NA,SO,"changed & to and, assumed W for Eastward am",,"DD, LN"
04/19/1873,April,The wind East snow and rain breakfast at J. Shaws dinner at E. Kingsley's walked home,confident,"West Gouldsboro, Winter Harbor",assumed,"John Shaw's, Edward Kingsley's, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,"snow, rain",NA,NA,NA,NA,NA,NA,NA,SO,changed & to and,,"DD, LN"
04/20/1873,April,The wind west clear staid about home ,confident,Winter Harbor,mentioned,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,NA,NA,NA,NA,NA,clear,NA,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
04/21/1873,April,The wind East rainy made pink box for Ambrose Bourgett hooped keg,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,rainy,NA,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
04/22/1873,April,The wind W.N.W. fesh breeze Hewed stick timber made ginger bread roller,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,WNW,NA,NA,fresh breeze,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
04/23/1873,April,The wind N.W blowed heavy turning posts for boat rail,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,heavy blow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
04/24/1873,April,The wind W. finished turning posts for boat ,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
04/25/1873,April,The wind S.W. warm went to West Gouldsboro after H.boards got medicine of Dr. Johnson for J. F. Kingsley,confident,"Winter Harbor, West Gouldsboro, Winter Harbor",assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,warm,NA,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
04/26/1873,April,The wind southerly and rainy. got out rails for boat,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,rainy,NA,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
04/27/1873,April,The wind N.W. and clear dinner at Jennie Tracy with my wife,confident,Winter Harbor,assumed,"Home, Jennie Tracy's, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,clear,NA,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
04/28/1873,April,The wind N.W by W. pointed and headed bolts for the boat putting rail on boat wrote letter to Henry Geyer,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,write,NA,Henry Geyer,NWW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SO,changes & to and,,"DD, LN"
04/29/1873,April,The wind South went gunning got one,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
04/30/1873,April,The wind Southernly finished putting rail on boat send to Prospect after while lead and oil,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SO,NA,,"DD, LN"
05/01/1873,May,The wind west put plank on boat repairing read letters from Reg. of deeds,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,read,Reg. of Deeds,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
05/02/1873,May,The wind South Easterly overcast. Craped boats masts getting ready to take at. Lodging at Thomas smallidge with my wife,confident,Winter Harbor,assumed,"Home, Shop, Thomas H. Smallidge's",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,NA,NA,NA,overcast,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
05/03/1873,May,The wind Easterly and rainy Breakfast at home. Had black smith work done on boat in Evening went to Lodge of Good Templars and was Installed Worthy Cheif Templar. staid at T. Smallidge's all night.,confident,Winter Harbor,assumed,"Thomas H. Smallidge's, Home, Lodge of the Good Templars, Thomas H. Smallidge's",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,rainy,NA,NA,NA,NA,NA,NA,NA,DD,changes Smallidges to Smallidge's,,"DD, LN"
05/04/1873,May,The wind Northly in forenoon Southerly in afternoon,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
05/05/1873,May,The wind Southerly and rainy in forenoon N.WT in afternoon painting boat etc.,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NW,NA,NA,NA,NA,rainy,NA,NA,NA,NA,NA,NA,NA,DD,changes &c to etc.,,"DD, LN"
05/06/1873,May,The wind W.N.West commenced caulking boat Mrs Hampleton died at 8 oclock AM,confident,Winter Harbor,assumed,"Home, Shop, Home",NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,WNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
05/07/1873,May,The wind N.W. in fore noon S.W. in afternoon caulking boat ,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
05/08/1873,May,The wind S.W. painting boat finished caulking read letter from Henry Geyer of Friendship,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,read,Henry Geyer,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
05/09/1873,May,The wind S.W. firing boat getting ready to launch,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
05/10/1873,May,E.S.E. Rainy work in shop in forenoon And on A. G. Brooks mainsail in afternoon read package of Liimemnt by Express from H. Geyer ,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,ESE,NA,NA,NA,NA,NA,rainy,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
05/11/1873,May,The wind Easterly raining staid at home,confident,Winter Harbor,assumed,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,rain,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
05/12/1873,May,The wind around compass wrote letter to Henry Geyer James H. Gregory worked in forenoon. on A. G. Brooks mains oil in afternoon roping Jib topsail for my self,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,write,NA,"Henry Geyer, James H. Gregory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,wind around compass,,"DD, LN"
05/13/1873,May,The wind S.W. bent boat sails and launched boat in the evening.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
05/14/1873,May,The wind W.N.W. blowed heavy. commenced farming plowing,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,WNW,NA,NA,heavy blow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
05/15/1873,May,The wind W.N.W. farming plowing Geo. Pendleton taken for stealing acknowledge the deed breaking into C. Stevens store,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,WNW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
05/16/1873,May,The wind N.W.and.S.W. plowed furrowed and hauled dressing.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,"NW, SW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,"wind from 2 directions, changed & to and",,"DD, LN"
05/17/1873,May,The wind N.W planted potatoes ballast boat went to Lodge of G. Templars staid Thomas Smallidge's all night,confident,Winter Harbor,assumed,"Home, Lodge of Good Templars, Thomas H. Smallidge's",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,changed Smallidges to Smallidge's,,"DD, LN"
05/18/1873,May,The wind W.N.W breakfast and dinner at Thomas smallidge's went to meeting in forenoon. Preaching by Mr. Sawyer,confident,Winter Harbor,assumed,"Thomas H. Smallidge's, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,WNW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,changed smallidges to Smallidge's,,"DD, LN"
05/19/1873,May,The wind N.W. plowing in the forenoon and in the afternoon getting ready to go a fishing,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
05/20/1873,May,The wind N.E.and.S.W went a fishing got 20 Codfish in the Mermaid,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,20,count,cod,no letter,NA,NA,"NE, SW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,"changed & to and, wind from 2 directions",,"DD, LN"
05/21/1873,May,The wind S.W. went to S.W.Harbor. in the Mermaid for C. Stevens after passengers from the Steamer Lewiston. got home at 2.PM. fresh breeze,confident,"Winter Harbor, Southwest Harbor, Winter Harbor",mentioned,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,fresh breeze,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
05/22/1873,May,The wind southerly and rainy worked in shop making sink and getting out finishing for a butry,confident,Winter Harbor,mentioned,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,rainy,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
05/23/1873,May,The wind southerly foggy farming planting corn squashes beans pumpkins potatoes peas etc.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,foggy ,NA,NA,NA,NA,NA,NA,NA,DD,"changed pumkins to pumpkins, changed &c to etc.",,"DD, LN"
05/24/1873,May,Southerly is the wind thunder and rain at night hauled out ten load of dressing for oats. Recd garden seeds from Marblehead went to Lodge of Good Templars,confident,Winter Harbor,assumed,"Home, Lodge of Good Templars, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,"thunder, rain",NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
05/25/1873,May,The wind North in forenoon South in afternoon went up the shore in the yacht Mermaid got dinner at the factory house and came home,confident,Winter Harbor,mentioned,"Home, Factory House, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
05/26/1873,May,The wind Southerly made garden sowed oats harrowed and leveled ground,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
05/27/1873,May,The wind south Easterly bought barrel flour of Thomas Smallidge sowed cucumbers,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
05/28/1873,May,The wind Southly foggy work for Edmond Grover with team farming,confident,Winter Harbor,assumed,NA,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
05/29/1873,May,The wind N. in fore noon S. in afternoon work for E. Grover in forenoon and for myself in afternoon fixing closet,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
05/30/1873,May,Wind N.N.W. fresh breeze finished closet in forenoon commenced plowing in the oatfield.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NNW,NA,NA,fresh breeze,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
05/31/1873,May,The wind N.W.and.S.W finished farming in the oat field painted closer etc. went to Lodge of Good Templars,confident,Winter Harbor,assumed,"Home, Lodge of Good Templars, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,"NW, SW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,"changed & to and, changed &c to etc., wind from 2 directions",,"DD, LN"
06/01/1873,June,The wind South West staid at home,confident,Winter Harbor,mentioned,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
06/02/1873,June,The wind N.N.W set up shore in boat getting ready to go to Ellsworth bought a paintbrush of C. Stevens,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NNW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
06/03/1873,June,The wind North started for Ellsworth went to Lamoine hired team went and went to Ellsworth to see if acct had been settled on J. Moore Estate came back to Lamoine meals on board started for home anchored at stave Island at 12 PM,confident,"Winter Harbor, Lamoine, Ellsworth, Lamoine, Stave Island",assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
06/04/1873,June,The wind Southly and raining Came home in forenoon dinner at Thomas Smallidge's painted closet at home.,confident,"Stave Island, Winter Harbor",assumed,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,rain,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
